,sub,cond,x,y,rt
8,a,UB,+0.2,1,2.5066590000005817
9,a,UB,-0.8,0,1.091709099999207
10,a,UB,0,1,1.1980982999994012
11,a,UB,+0.8,1,2.1441076000010066
12,a,UB,-0.4,0,1.3658483999988675
13,a,UB,0,0,3.309740299999248
14,a,UB,+0.8,1,0.7306131999994251
15,a,UB,+0.4,1,0.8668322000012267
16,a,UB,-0.8,0,0.6013298999987455
17,a,UB,+0.4,1,1.123857799999314
18,a,UB,-0.2,0,0.8542986000011297
19,a,UB,-0.2,0,1.0204641000000263
20,a,UB,-0.4,0,0.6106700999989698
21,a,UB,+0.2,1,2.6693594000007583
22,a,UB,+0.8,1,4.054543800000829
23,a,UB,-0.2,0,1.4668512999996892
24,a,UB,-0.2,0,2.024796100000458
25,a,UB,0,1,1.2124664000002667
26,a,UB,-0.8,0,2.010416099999929
27,a,UB,+0.8,1,0.6841743000004499
28,a,UB,+0.4,0,0.8386547000009159
29,a,UB,+0.2,1,1.9210968999996112
30,a,UB,+0.2,1,1.4207903999995324
31,a,UB,-0.8,0,0.9946894000004248
32,a,UB,-0.4,0,1.7510013000010076
33,a,UB,-0.4,0,0.7007646999991266
34,a,UB,0,1,1.5493382999993628
35,a,UB,+0.4,1,0.8276038000003609
36,a,UB,-0.4,0,5.3916926000001695
37,a,UB,-0.2,0,1.0251430999996956
38,a,UB,+0.8,1,0.9192958000003272
39,a,UB,+0.4,1,1.3076875999995536
40,a,UB,+0.2,1,4.010183900001722
41,a,UB,-0.4,0,2.144355700000233
42,a,UB,+0.4,1,2.2836368999996917
43,a,UB,0,1,2.139082800000324
44,a,UB,-0.2,0,1.2165924000000814
45,a,UB,-0.8,0,0.9047664999998232
46,a,UB,+0.2,1,2.30112089999966
47,a,UB,+0.8,1,4.52449069999966
48,a,UB,0,1,1.6943793000009464
49,a,UB,-0.8,0,1.7504229000005582
50,a,UB,-0.4,0,1.3940397000005758
51,a,UB,-0.2,1,2.982385900000736
52,a,UB,+0.2,1,3.491081999998641
53,a,UB,+0.8,1,1.5059880000007981
54,a,UB,-0.2,0,2.7177135999991155
55,a,UB,0,1,0.8950741000007838
56,a,UB,+0.2,1,2.989070000001448
57,a,UB,+0.8,1,0.570277900000292
58,a,UB,+0.4,1,15.378736300001036
59,a,UB,-0.8,0,1.4892581000003702
60,a,UB,-0.8,1,4.6192412999989765
61,a,UB,0,1,1.8012437999987014
62,a,UB,-0.4,0,2.8928359999990785
63,a,UB,+0.4,1,0.7819729999991978
65,a,UB,-0.8,0,9.692410499999825
66,a,UB,-0.8,0,13.454824799999187
