,sub,cond,x,y,rt
8,e,IV,+0.8,1,1.9758791999993264
9,e,IV,0,1,1.8272809000009147
10,e,IV,+0.2,1,1.0330560000002151
11,e,IV,-0.2,1,0.9013242999990324
12,e,IV,+0.2,1,1.2196676999992633
13,e,IV,+0.4,1,0.7958209000007628
14,e,IV,+0.8,1,1.0001259999989998
15,e,IV,+0.4,1,0.6907531999986531
16,e,IV,-0.8,0,0.5892096999996284
17,e,IV,0,0,0.9297736000007716
18,e,IV,-0.4,0,0.8499475000007806
19,e,IV,-0.2,1,0.5564391999996587
20,e,IV,-0.8,0,0.8574025999987498
21,e,IV,-0.4,0,0.6874647000004188
22,e,IV,+0.2,1,0.8482633999992686
23,e,IV,0,1,0.9124960999997712
24,e,IV,+0.4,1,0.7086484000010387
25,e,IV,+0.8,1,0.6572413999983837
26,e,IV,-0.8,0,0.6818327000000863
27,e,IV,-0.2,0,1.0602951000000758
28,e,IV,-0.4,0,1.1606526000014128
29,e,IV,+0.2,1,0.7169641999989835
30,e,IV,-0.2,0,1.06131810000079
31,e,IV,-0.8,0,0.5535829000000376
32,e,IV,0,1,0.6622861000014382
33,e,IV,+0.8,1,0.6029499999986001
34,e,IV,-0.4,0,1.4671660999993037
35,e,IV,+0.4,1,0.6173168000004807
36,e,IV,-0.2,0,0.7359610000003158
37,e,IV,-0.4,0,0.6382814999997208
38,e,IV,+0.2,1,0.650819299999057
39,e,IV,+0.2,1,0.7014613000010286
40,e,IV,+0.4,1,0.6120294000011199
41,e,IV,+0.8,1,0.6184412000002341
42,e,IV,-0.4,0,0.4591178999999102
43,e,IV,+0.4,1,0.5617779999993218
44,e,IV,-0.8,0,0.5742133000003378
45,e,IV,-0.2,1,0.7271657999990566
46,e,IV,0,1,0.6078230999992229
47,e,IV,0,1,0.6141208000008191
48,e,IV,-0.8,0,0.5625061999999161
49,e,IV,+0.8,1,0.5011634999991657
50,e,IV,-0.8,0,0.4840881000000081
51,e,IV,-0.2,1,0.7645221999991918
52,e,IV,+0.4,1,0.6468654999989667
53,e,IV,+0.4,0,0.4895737000006193
54,e,IV,0,0,1.1700792999999976
55,e,IV,+0.2,1,0.7382682999996177
56,e,IV,-0.8,0,0.7950369999998657
57,e,IV,-0.4,1,0.7491938000002847
58,e,IV,0,1,0.6737582999994629
59,e,IV,+0.8,1,0.3744032000013249
60,e,IV,-0.2,0,0.5249488999997993
61,e,IV,+0.8,1,0.5358324000007997
62,e,IV,+0.2,1,0.5583096999998816
63,e,IV,-0.4,0,0.6028630000000703
65,e,IV,-0.4,0,0.9667950000002749
66,e,IV,-0.2,0,0.5053052000002936
67,e,IV,+0.8,1,0.4139907999997377
68,e,IV,-0.8,0,0.6903781000000889
69,e,IV,-0.4,0,0.5730660999997781
70,e,IV,+0.8,1,0.4696899999999005
71,e,IV,+0.2,1,0.5142765000000509
72,e,IV,-0.2,1,0.5568622000009782
73,e,IV,+0.4,1,0.6015587000001688
74,e,IV,0,1,0.6600651000007929
75,e,IV,+0.4,1,0.5248492999999144
76,e,IV,0,1,0.5733168000006117
77,e,IV,-0.8,0,0.6460711999989144
78,e,IV,+0.2,1,0.6125828999993246
79,e,IV,+0.4,1,0.5388848000002326
80,e,IV,-0.2,0,0.5557515000000421
81,e,IV,-0.4,0,0.4561204000001453
82,e,IV,0,1,0.4570777000008093
83,e,IV,-0.2,0,0.8375376000003598
84,e,IV,+0.8,1,0.5379081000010046
85,e,IV,-0.8,0,1.168675400000211
86,e,IV,+0.2,1,1.09470489999876
87,e,IV,+0.8,1,0.8072392000012769
88,e,IV,0,1,0.9755397999997512
89,e,IV,+0.4,1,0.7237609000003431
90,e,IV,-0.4,0,0.5182547000003979
91,e,IV,-0.8,0,0.4808291999997891
92,e,IV,+0.2,1,0.4775725999988936
93,e,IV,-0.8,0,0.6722487999995792
94,e,IV,0,1,0.6548815999994986
95,e,IV,+0.2,1,0.7172023999992234
96,e,IV,+0.8,1,0.6397154999995109
97,e,IV,+0.4,1,0.5402708999990864
98,e,IV,-0.2,1,2.1730590000006487
99,e,IV,-0.4,0,0.9646031000011136
100,e,IV,+0.4,1,0.5670291000005818
101,e,IV,-0.4,0,0.9493522000011579
102,e,IV,+0.8,1,0.6476010999995196
103,e,IV,0,1,1.6586980000010954
104,e,IV,-0.8,0,1.2322194000007585
105,e,IV,-0.2,1,1.3703052000000753
106,e,IV,+0.2,1,1.3945029000005889
107,e,IV,-0.2,0,1.20228379999935
108,e,IV,0,1,1.2786333000003651
109,e,IV,-0.4,0,1.0726878999994371
110,e,IV,+0.8,1,0.6128320000007079
111,e,IV,+0.4,1,0.6455738000004203
112,e,IV,-0.8,0,0.5580661000003602
113,e,IV,-0.2,0,1.0186372000007395
114,e,IV,+0.8,1,0.538862400000653
115,e,IV,-0.8,0,0.6674990000010439
116,e,IV,+0.2,1,0.5222263999985444
117,e,IV,-0.4,0,0.6886653000001388
118,e,IV,+0.4,1,0.4913039999992179
119,e,IV,+0.2,1,0.7399465000016789
120,e,IV,0,1,0.8022059000013542
131,e,IB,-0.8,0,1.5787887999995291
132,e,IB,+0.2,1,1.2386977999994997
133,e,IB,-0.2,1,1.322911599998406
134,e,IB,+0.8,1,0.6189379000006738
135,e,IB,0,0,0.8014053000006243
136,e,IB,+0.2,1,0.6059939999995549
137,e,IB,-0.4,0,0.8304492999995999
138,e,IB,-0.4,1,0.7867242000011174
139,e,IB,+0.8,1,1.1932777000001806
140,e,IB,-0.8,0,0.5014573999997083
141,e,IB,0,1,1.9880016000006435
142,e,IB,+0.4,1,0.6656523000001471
143,e,IB,+0.4,1,0.8882474999991246
