,sub,cond,x,y,rt
8,o,IB,-0.4,0,2.0354394999885703
9,o,IB,-0.8,0,0.9086387999996076
10,o,IB,+0.8,1,0.7631040999985998
11,o,IB,+0.4,1,0.9015359000040916
12,o,IB,0,0,1.3638197999971453
13,o,IB,0,0,0.9821288999955868
14,o,IB,+0.2,1,1.7701988000044366
15,o,IB,+0.4,1,0.7801849000097718
16,o,IB,+0.8,1,0.9886454999941634
17,o,IB,+0.2,1,1.2328866999887396
18,o,IB,-0.4,0,1.003072899999097
19,o,IB,-0.2,0,2.181371099999524
20,o,IB,-0.8,0,1.7788068000081694
21,o,IB,-0.2,0,1.4506759999931091
22,o,IB,+0.2,1,0.8185899000091013
23,o,IB,-0.4,0,0.7849343999987468
24,o,IB,-0.2,0,1.68753700000525
25,o,IB,+0.4,1,0.6772252999944612
26,o,IB,+0.4,1,0.8639343999966513
27,o,IB,0,0,1.7182674999930896
28,o,IB,+0.8,1,0.9859516999858896
29,o,IB,-0.4,0,1.9184433999907924
30,o,IB,-0.8,0,0.7680414999922505
31,o,IB,+0.2,1,0.672423299998627
32,o,IB,-0.2,0,1.637107599992305
33,o,IB,0,1,0.7188988000125391
34,o,IB,-0.8,0,0.8014174999989336
35,o,IB,+0.8,1,0.7339149999897927
36,o,IB,+0.2,1,0.6845667000015965
37,o,IB,-0.8,0,0.6528849000023911
38,o,IB,+0.8,1,0.5393455000012182
39,o,IB,-0.4,0,0.8761807000119006
40,o,IB,+0.8,1,0.5524340999982087
41,o,IB,-0.8,0,0.538919700004044
42,o,IB,-0.2,0,1.4836367999960205
43,o,IB,+0.4,1,0.6355928999983007
44,o,IB,+0.2,1,1.0702470999967773
45,o,IB,+0.4,1,0.8284989000094356
46,o,IB,-0.2,0,2.288765399993281
47,o,IB,-0.4,0,1.1302926000062143
48,o,IB,0,1,2.8666010000015376
49,o,IB,0,1,1.9174976000067545
50,o,IB,-0.2,0,1.3113467999937711
51,o,IB,+0.4,1,0.7713081999972928
52,o,IB,+0.4,1,0.8458869000023697
53,o,IB,-0.8,0,0.7500976000010269
54,o,IB,-0.4,0,1.0844734999991488
55,o,IB,0,1,0.9029475000133972
56,o,IB,0,1,1.4133784000005107
57,o,IB,+0.8,1,0.6032090000080643
58,o,IB,-0.2,0,1.0781916999985697
59,o,IB,+0.8,1,0.8321555000002263
60,o,IB,-0.8,0,0.804377000007662
61,o,IB,+0.2,1,1.4949981999961892
62,o,IB,-0.4,0,0.8448945999989519
63,o,IB,+0.2,1,1.1913975999923423
65,o,IB,-0.4,0,0.855382699999609
66,o,IB,+0.8,1,2.0238954000087688
67,o,IB,-0.2,0,1.2975136000022758
68,o,IB,-0.4,0,0.9755020999873524
69,o,IB,-0.8,0,0.7119759000052
70,o,IB,+0.8,1,0.5803516999876592
71,o,IB,0,1,1.4908957000006922
72,o,IB,-0.2,0,1.2769763999967836
73,o,IB,-0.8,0,0.9270606999925805
74,o,IB,+0.2,1,0.8413992999994662
75,o,IB,+0.2,1,1.4060005999926943
76,o,IB,+0.4,1,1.0797521000058623
77,o,IB,+0.4,1,1.068011600000318
78,o,IB,0,1,1.1784623999992618
79,o,IB,0,1,0.9283922999893548
80,o,IB,+0.2,1,0.6829119000030914
81,o,IB,+0.4,1,0.8374998000072083
82,o,IB,+0.8,1,0.6079751999932341
83,o,IB,-0.4,0,0.8104977000039071
84,o,IB,-0.8,0,1.0689642000070307
85,o,IB,+0.4,1,1.249110999997356
86,o,IB,-0.2,0,1.7393066999939035
87,o,IB,0,1,1.7711718000064138
88,o,IB,+0.8,1,0.6367066000093473
89,o,IB,-0.2,0,1.449527599994326
90,o,IB,-0.4,0,0.7055617000005441
91,o,IB,-0.8,0,0.5418885000108276
92,o,IB,+0.2,1,0.7404592999955639
93,o,IB,-0.4,1,0.7331292000017129
94,o,IB,-0.2,0,2.357438799997908
95,o,IB,+0.8,1,0.857084000002942
96,o,IB,-0.2,0,0.8473870000016177
97,o,IB,+0.2,1,0.9215472000068984
98,o,IB,-0.8,0,1.1341536000109045
99,o,IB,-0.8,1,0.6204054999980144
100,o,IB,+0.4,1,3.4689197999978205
101,o,IB,-0.4,0,0.761542099993676
102,o,IB,0,1,2.5799722000083416
103,o,IB,0,1,1.5313194999907864
104,o,IB,+0.8,1,0.9091637000092304
105,o,IB,+0.4,1,0.7694512000016402
106,o,IB,+0.2,1,0.956093000000692
107,o,IB,-0.4,0,1.768280699994648
108,o,IB,0,1,4.9542087000008905
109,o,IB,+0.2,1,1.2937751999998
110,o,IB,-0.8,0,1.0459340999950657
111,o,IB,0,1,1.6562391999905233
112,o,IB,+0.4,1,0.8079869999928633
113,o,IB,-0.8,0,0.7144704999955138
114,o,IB,-0.4,0,0.918884300001082
115,o,IB,+0.8,1,0.6992444999923464
116,o,IB,-0.2,0,1.7078675999946429
117,o,IB,+0.8,1,0.7197881000029156
118,o,IB,-0.2,0,3.1964263000118085
119,o,IB,+0.4,1,0.8769883999921149
120,o,IB,+0.2,1,0.7514349999983096
