,sub,cond,x,y,rt
8,r,UV,-0.8,0,2.0127677999999998
9,r,UV,+0.2,0,1.6683626
10,r,UV,+0.2,1,0.9221661
11,r,UV,-0.2,0,0.8046501
12,r,UV,-0.8,0,0.9090014999999999
13,r,UV,0,0,1.0732754
14,r,UV,-0.4,0,0.8536998
15,r,UV,0,0,1.1741088
16,r,UV,-0.4,0,0.9560382
17,r,UV,+0.4,1,0.8086616
18,r,UV,+0.8,1,0.6829437
19,r,UV,+0.4,1,1.3174569999999999
20,r,UV,+0.8,1,0.7776068
21,r,UV,-0.2,0,0.8641501
22,r,UV,-0.2,0,0.684569
23,r,UV,-0.2,0,1.0852051
24,r,UV,-0.4,0,1.1434253
25,r,UV,-0.8,0,1.0354131
26,r,UV,+0.2,1,0.743772
27,r,UV,+0.4,1,1.7022428
28,r,UV,-0.4,0,0.6919706
29,r,UV,0,1,1.7167301
30,r,UV,0,0,0.9424246
31,r,UV,+0.2,1,1.9465740000000002
32,r,UV,-0.8,0,0.6963439
33,r,UV,+0.4,1,0.7028791999999999
34,r,UV,+0.8,1,0.715439
35,r,UV,+0.8,1,0.9680757
36,r,UV,-0.8,0,0.5063537
37,r,UV,-0.4,0,0.7187321
38,r,UV,-0.4,0,0.939391
39,r,UV,+0.2,0,1.2017002
40,r,UV,+0.4,1,1.0378941
41,r,UV,-0.8,0,0.634245
42,r,UV,0,0,2.0348966
43,r,UV,+0.4,1,1.5803684999999998
44,r,UV,+0.8,1,0.7481344
45,r,UV,-0.2,0,1.2166364
46,r,UV,+0.8,1,0.7188399999999999
47,r,UV,0,0,1.0835738000000001
48,r,UV,-0.2,0,0.8813818999999999
49,r,UV,+0.2,1,1.0220751000000001
50,r,UV,+0.4,1,1.5884107
51,r,UV,+0.2,0,1.2221691000000001
52,r,UV,+0.8,1,0.7085621999999999
53,r,UV,-0.4,0,0.9770857
54,r,UV,+0.2,1,0.649081
55,r,UV,0,0,1.0997534
56,r,UV,-0.2,0,0.7799493000000001
57,r,UV,-0.8,0,0.6422888000000001
58,r,UV,+0.8,1,0.5808833000000001
59,r,UV,+0.4,1,0.8295520000000001
60,r,UV,-0.8,0,0.5779196
61,r,UV,-0.4,0,0.6624555
62,r,UV,0,1,1.0291606
63,r,UV,-0.2,0,0.8813136
65,r,UV,+0.4,1,2.4854528
66,r,UV,0,0,0.8388372
67,r,UV,-0.8,0,0.6671031999999999
68,r,UV,-0.4,0,0.7457866999999999
69,r,UV,-0.8,0,0.6162207
70,r,UV,+0.8,1,0.6486498
71,r,UV,+0.2,0,0.8913975000000001
72,r,UV,-0.2,0,0.8836028
73,r,UV,0,1,1.5480068999999999
74,r,UV,+0.8,1,1.4019741000000001
75,r,UV,-0.4,0,0.7822117
76,r,UV,-0.2,0,0.6546788
77,r,UV,+0.4,1,0.9572509
78,r,UV,+0.2,1,1.1512642
79,r,UV,-0.8,0,0.5735898
80,r,UV,+0.2,1,0.8060695999999999
81,r,UV,-0.8,0,0.5849141
82,r,UV,-0.2,0,0.6212911
83,r,UV,0,1,1.005727
84,r,UV,+0.8,1,0.9200883
85,r,UV,+0.4,1,1.1703898000000001
86,r,UV,0,0,1.8847609
87,r,UV,-0.4,0,1.6121923999999999
88,r,UV,+0.2,1,2.126478
89,r,UV,-0.2,0,2.0458528
90,r,UV,-0.4,0,1.1913856000000003
91,r,UV,+0.4,1,1.4915747
92,r,UV,+0.8,1,0.6435879
93,r,UV,-0.2,0,1.3819881999999999
94,r,UV,-0.8,0,0.6863726
95,r,UV,+0.2,1,2.318959
96,r,UV,+0.4,1,2.4800557
97,r,UV,+0.4,1,1.4254319
98,r,UV,0,0,0.5993943
99,r,UV,-0.2,0,0.7799619000000001
100,r,UV,-0.4,0,0.7163728
101,r,UV,+0.8,1,0.9051453000000002
102,r,UV,+0.2,1,2.4453118
103,r,UV,+0.8,1,1.1906118
104,r,UV,-0.8,0,0.7487439
105,r,UV,-0.4,0,0.6834925999999999
106,r,UV,0,1,1.8359461
107,r,UV,0,0,1.2456649
108,r,UV,0,0,1.4636782
109,r,UV,+0.8,1,0.8696891
110,r,UV,-0.2,0,1.3143154
111,r,UV,-0.8,0,0.5880982
112,r,UV,+0.4,1,0.7948611999999999
113,r,UV,-0.2,0,1.0052866
114,r,UV,-0.8,0,1.0594132
115,r,UV,-0.4,0,1.1640438999999998
116,r,UV,+0.2,1,1.0678446000000001
117,r,UV,+0.2,1,1.6001611
118,r,UV,-0.4,0,0.8921984000000001
119,r,UV,+0.4,1,1.5944323
120,r,UV,+0.8,1,0.8224176999999999
131,r,UB,-0.8,0,1.4406998
132,r,UB,+0.8,1,0.8026665
133,r,UB,+0.8,1,1.0452284
134,r,UB,-0.2,0,1.3412803999999998
135,r,UB,-0.4,0,1.1335732
136,r,UB,+0.2,1,1.0357805
137,r,UB,0,0,2.1039457
138,r,UB,+0.2,1,2.0695424
139,r,UB,+0.4,1,1.0249482
140,r,UB,+0.4,1,1.0793853
141,r,UB,-0.4,0,1.0516921000000001
142,r,UB,0,1,1.4017643999999998
143,r,UB,-0.8,0,1.0859186
144,r,UB,-0.2,0,1.3042717
145,r,UB,+0.2,1,1.0682562
146,r,UB,-0.8,0,1.194679
147,r,UB,+0.4,1,1.1067056
148,r,UB,-0.4,0,1.2631408000000002
149,r,UB,+0.8,1,1.7872622
150,r,UB,0,0,1.4547145000000001
151,r,UB,-0.2,0,1.5429796
152,r,UB,+0.8,1,0.8328674999999999
153,r,UB,0,1,1.179143
154,r,UB,+0.4,1,0.7954055999999999
155,r,UB,-0.8,0,0.711773
