,sub,cond,x,y,rt
8,b,UB,-0.4,1,1.3996479000015825
9,b,UB,+0.2,1,0.6896478000016941
10,b,UB,0,1,1.2978882000024896
11,b,UB,-0.4,0,0.7942554999972344
12,b,UB,+0.8,1,0.7386054000016884
13,b,UB,+0.8,1,1.1530117000002065
14,b,UB,+0.4,1,1.045542200001364
15,b,UB,-0.8,0,0.6594691999998759
16,b,UB,+0.2,1,1.1160955000013928
17,b,UB,-0.2,0,0.8082679999970424
18,b,UB,-0.2,0,0.7787362999988545
19,b,UB,-0.8,0,0.7050850999985414
20,b,UB,0,0,0.7917350999996415
21,b,UB,+0.4,1,0.6861021000004257
22,b,UB,+0.4,1,1.3106722999982594
23,b,UB,0,1,1.4750843000001623
24,b,UB,+0.2,1,0.9727671000000556
25,b,UB,+0.2,1,0.7249200999976892
26,b,UB,+0.8,1,0.7916168000010657
27,b,UB,-0.8,0,0.7500421000004279
28,b,UB,-0.8,0,0.8603633000020636
29,b,UB,+0.4,1,1.3148638999991815
30,b,UB,-0.2,0,0.9990289999987
31,b,UB,-0.2,0,0.9132109000020135
32,b,UB,-0.4,0,0.6456223999994108
33,b,UB,0,1,1.1921504000019922
34,b,UB,-0.4,0,1.3263729999998761
35,b,UB,+0.8,1,1.19250010000178
36,b,UB,-0.8,0,0.852600900001562
37,b,UB,0,0,1.5789918999980728
38,b,UB,-0.4,0,1.1152632999983323
39,b,UB,+0.2,1,1.7672759999986738
40,b,UB,+0.4,1,1.1130424000002677
41,b,UB,-0.2,1,2.6454089000035306
42,b,UB,+0.4,1,2.4444304999997257
43,b,UB,-0.2,0,2.4217759999992268
44,b,UB,+0.8,1,1.8911895999990518
45,b,UB,+0.8,1,1.3307149000029312
46,b,UB,-0.4,0,2.188798700000916
47,b,UB,-0.8,0,0.7943821999979264
48,b,UB,+0.2,1,0.8930431000007957
49,b,UB,0,1,3.1153016000025677
50,b,UB,-0.2,0,0.9942181000005804
51,b,UB,-0.8,0,1.0523062000029313
52,b,UB,+0.4,1,1.1727829999981625
53,b,UB,+0.4,1,2.1167380000006237
54,b,UB,-0.4,0,3.5766249000007524
55,b,UB,-0.2,0,3.0110745999991195
56,b,UB,-0.4,0,0.8818573000025935
57,b,UB,-0.8,0,1.0381876999999804
58,b,UB,+0.8,1,0.6984741999985999
59,b,UB,+0.2,1,2.1132442999987693
60,b,UB,0,1,1.6365858999997729
61,b,UB,+0.2,1,1.160504299998138
62,b,UB,0,1,1.0266222999998718
63,b,UB,+0.8,1,1.8389680000000224
65,b,UB,+0.8,1,1.8643271000000825
66,b,UB,0,1,0.9340771999995924
67,b,UB,-0.8,0,2.2303597000027366
68,b,UB,-0.4,0,1.0200192000011157
69,b,UB,-0.4,0,0.7383324000002176
70,b,UB,-0.2,0,0.5605595000015455
71,b,UB,0,0,1.0652276000000709
72,b,UB,+0.2,1,0.7915422000005492
73,b,UB,-0.2,0,2.7020726000009745
74,b,UB,+0.2,1,2.8931191000010585
75,b,UB,+0.4,1,3.0382064000004902
76,b,UB,-0.8,0,0.7130668999998306
77,b,UB,+0.8,1,0.7897153999983857
78,b,UB,+0.4,1,1.2981672000023536
