,sub,cond,x,y,rt
17,s,II,1.03,1.0,1.383018200052902
18,s,II,1.06,1.0,0.6935001000529155
19,s,II,1.03,1.0,1.3022636999376118
20,s,UU,1.0,0.0,0.9426851999014616
21,s,II,1.0,0.0,2.197226300020702
22,s,UU,1.15,1.0,0.9151877000695094
23,s,UU,1.0,1.0,1.0737633999669924
24,s,IU,0.94,0.0,1.216421600081958
25,s,IU,1.0,1.0,1.570976100047119
26,s,UI,1.0,1.0,1.7250681000296026
27,s,UU,0.94,0.0,1.2332551999716088
28,s,UU,1.06,1.0,0.9438439999939874
29,s,UU,0.85,0.0,0.9023943999782204
30,s,II,1.15,1.0,0.8311784999677911
31,s,IU,0.85,0.0,0.8779696000274271
32,s,UU,1.03,1.0,0.4105839999392628
33,s,II,0.97,0.0,1.6935858000069857
34,s,II,0.94,0.0,1.167795600020327
35,s,UU,0.97,0.0,2.154288399964571
36,s,UI,0.97,1.0,2.0962441000156105
37,s,IU,1.03,1.0,1.698171199997887
38,s,II,0.94,0.0,1.4022828000597656
39,s,UI,1.03,1.0,1.4167942000785845
40,s,IU,0.97,0.0,1.3850707999663427
41,s,UI,1.15,1.0,1.3092309000203386
42,s,II,1.15,1.0,1.5739093000302091
43,s,UU,1.03,1.0,1.5420268999878315
44,s,UI,1.06,1.0,1.77437480003573
45,s,II,0.97,0.0,1.6005841000005605
46,s,UU,1.06,1.0,1.724694599979557
47,s,II,1.06,1.0,1.6806080000242218
48,s,IU,0.94,0.0,2.5509746000170708
49,s,UI,0.85,0.0,1.7883631999138745
50,s,UI,1.06,1.0,1.6206509000621736
51,s,IU,1.06,1.0,1.6609246999723837
52,s,UI,0.94,0.0,1.341006400063634
53,s,UI,1.15,1.0,1.3355418000137431
54,s,UU,0.85,0.0,1.4799066999694332
55,s,UI,0.85,0.0,1.2700049000559377
56,s,UI,0.94,1.0,1.6226901999907568
57,s,UU,1.15,1.0,1.1987405000254512
58,s,IU,0.97,0.0,1.445382099947892
59,s,IU,1.03,1.0,3.5216720999451354
60,s,UU,0.94,0.0,3.2225325000472367
61,s,UU,0.97,0.0,1.927874300046824
62,s,IU,1.15,1.0,1.0277998999226838
63,s,IU,1.0,1.0,1.8924726000986996
64,s,II,1.0,0.0,1.960417399997823
65,s,IU,0.85,0.0,1.3662650999613106
66,s,II,0.85,0.0,1.7949247000506148
67,s,II,0.85,0.0,1.3988163000904024
68,s,UI,0.97,0.0,1.6272285000886768
69,s,UI,1.0,1.0,3.61962529993616
70,s,IU,1.06,1.0,1.738248600042425
71,s,UI,1.03,1.0,2.340470200055279
72,s,IU,1.15,1.0,1.692364800022915
73,s,IU,1.0,0.0,1.7103509000735355
74,s,UI,0.85,0.0,1.6544544999487698
75,s,IU,1.15,1.0,1.5366376000456512
76,s,UI,0.94,0.0,1.6190174999646842
77,s,UU,0.97,0.0,1.973272299976088
78,s,IU,0.97,0.0,1.7810133999446407
79,s,II,0.94,0.0,1.319395300000906
80,s,UU,0.94,0.0,1.3879992000292989
81,s,II,0.85,0.0,1.306009800056927
82,s,II,1.06,1.0,1.250527000054717
83,s,II,1.0,1.0,2.700936899986118
84,s,II,0.97,0.0,1.4625070999609306
85,s,IU,1.06,1.0,1.6308460999280214
86,s,UI,0.97,1.0,2.0769234999315813
87,s,IU,1.06,1.0,1.9230006000725552
88,s,UI,1.0,0.0,2.020928699988872
89,s,II,1.15,1.0,1.9487784000812096
90,s,II,1.03,1.0,3.205018899985589
