,sub,cond,x,y,rt
0,g,II,1.03,1.0,0.6124331000028178
1,g,UU,1.15,1.0,0.3513750999991316
2,g,UU,0.97,0.0,0.5583673000219278
3,g,UU,0.85,0.0,0.4054857000010088
4,g,IU,0.85,0.0,0.5044304000039119
5,g,IU,1.0,0.0,0.353358099993784
6,g,UI,1.03,1.0,0.4484515000076499
7,g,UU,1.03,0.0,3.307392599992454
8,g,IU,0.85,0.0,0.466537900007097
9,g,UU,1.06,1.0,0.6115732000034768
10,g,IU,1.15,1.0,1.1084647999959998
11,g,II,1.06,1.0,0.5330735999741592
12,g,II,1.03,1.0,0.5019670999899972
13,g,II,0.94,0.0,0.6228327999997418
14,g,II,1.15,1.0,0.6718581999884918
15,g,UI,0.85,0.0,0.6127262999943923
16,g,UI,1.15,1.0,0.9974664999754168
17,g,UI,1.03,1.0,1.89204599999357
18,g,IU,0.94,1.0,0.8721743999922182
19,g,IU,0.97,1.0,0.6708892000024207
20,g,II,0.97,0.0,0.6477276999794412
21,g,UI,0.94,0.0,0.602680700016208
22,g,UI,0.85,0.0,0.6616867000120692
23,g,II,0.97,0.0,0.8464964000158943
24,g,UI,0.97,0.0,1.6572414000111166
25,g,IU,1.06,1.0,0.8576210000028368
26,g,II,1.06,1.0,1.354257900005905
27,g,II,0.85,0.0,0.6944986000016797
28,g,IU,1.0,1.0,0.9613800000224728
29,g,II,0.94,0.0,1.0962261999957263
30,g,UU,1.0,1.0,1.1925310000078753
31,g,IU,1.06,1.0,1.8452623000193853
32,g,UI,1.06,1.0,1.3730770999973174
33,g,UU,0.85,0.0,0.8953460999764502
34,g,UU,1.15,1.0,0.8822227000200655
35,g,UU,0.94,0.0,0.6009085999976378
36,g,UI,1.0,0.0,0.6537868999876082
37,g,UI,0.94,0.0,0.9448184999928344
38,g,II,0.85,0.0,0.6634172000049148
39,g,IU,1.03,1.0,0.6722442999889608
40,g,UU,1.0,1.0,1.023220599978231
41,g,II,1.15,1.0,0.4696354999905452
42,g,IU,0.94,0.0,0.6046365999791306
43,g,IU,1.03,1.0,0.5616086000227369
44,g,UU,0.97,0.0,0.9205702000181192
45,g,UU,1.06,1.0,0.6212940000114031
46,g,UI,1.15,1.0,0.5421487000130583
47,g,UU,0.94,1.0,3.797158700006548
48,g,IU,1.15,1.0,0.5197304000030272
49,g,II,1.0,1.0,0.508653900003992
50,g,II,1.0,1.0,0.8538412999769207
51,g,UU,1.03,1.0,0.5343975000141654
52,g,IU,0.97,0.0,0.9134833000134676
53,g,UI,0.97,0.0,0.6400450000073761
54,g,UI,1.0,1.0,3.8210153999971226
55,g,UI,1.06,1.0,4.715779699996347
56,g,UU,1.15,1.0,0.5018786000146065
57,g,IU,1.15,1.0,0.7828488000086509
58,g,II,0.94,1.0,1.1735674000228755
59,g,IU,0.94,0.0,1.6482004999998026
60,g,II,1.06,1.0,0.6182774999761023
61,g,UI,0.94,0.0,0.539224500011187
62,g,UU,0.97,1.0,1.1000790999969468
63,g,IU,1.06,1.0,0.8927549000072759
64,g,UI,1.0,1.0,0.6455634000012651
65,g,II,0.97,0.0,0.6644628000212833
66,g,UU,1.06,1.0,0.631158600008348
67,g,IU,0.97,1.0,0.6320543000183534
