,sub,cond,x,y,rt
17,e,UU,1.15,1.0,0.4305782999144867
18,e,II,0.94,0.0,0.4555171999381855
19,e,UI,0.97,1.0,1.794706100015901
20,e,UI,0.94,0.0,0.5986558999866247
21,e,IU,1.03,1.0,1.4676701999269426
22,e,UI,1.15,1.0,1.4440697999671102
23,e,II,1.03,1.0,1.196375700063072
24,e,II,1.15,1.0,0.4566197999520227
25,e,II,1.06,1.0,0.4997166000539437
26,e,UI,0.97,0.0,0.8227829999523237
27,e,IU,1.06,1.0,0.837519499938935
28,e,UU,1.15,1.0,0.4902926000067964
29,e,UI,0.85,0.0,0.4772251000395044
30,e,UI,1.0,0.0,2.5801891000010078
31,e,II,1.06,1.0,0.9338252000743524
32,e,II,0.97,0.0,0.502568700001575
33,e,UI,1.06,1.0,0.7834087000228465
34,e,II,1.03,1.0,0.5763598999474198
35,e,UI,1.0,1.0,2.13725270004943
36,e,IU,1.0,0.0,2.248948600026779
37,e,II,0.97,0.0,1.4609038999769837
38,e,UU,1.03,1.0,1.7410995999816803
39,e,IU,0.94,0.0,0.487446500104852
40,e,IU,0.85,0.0,0.4643689000513404
41,e,IU,0.94,0.0,0.5092693000333384
42,e,UU,0.97,0.0,1.1161001999862492
43,e,IU,1.15,1.0,0.4666972999693826
44,e,II,0.85,0.0,0.5798599000554532
45,e,IU,0.97,0.0,0.8606969999382272
46,e,UI,1.06,1.0,0.4293401000322774
47,e,UI,0.85,0.0,0.4445141999749467
48,e,UU,0.97,0.0,1.2973622999852523
49,e,II,0.85,0.0,0.4258014999795705
50,e,UU,1.0,0.0,0.3551050000824034
51,e,UU,0.94,0.0,1.703951200004667
52,e,II,0.94,0.0,0.4802517000352964
53,e,UU,0.85,0.0,0.4450394000159576
54,e,IU,0.97,0.0,1.2180191000225022
55,e,IU,1.03,1.0,0.5005469000898302
56,e,IU,1.15,1.0,0.3916856999276206
57,e,UI,1.03,1.0,1.1026960000162944
58,e,UU,1.0,1.0,0.4953644999768585
59,e,II,1.0,1.0,1.902186199906282
60,e,UU,1.03,1.0,1.288415199960582
61,e,UI,0.94,0.0,0.4747747000074014
62,e,UU,1.06,1.0,0.471761199994944
63,e,IU,1.06,1.0,0.5166739999549463
64,e,UU,0.85,0.0,0.5317096000071615
65,e,II,1.15,1.0,0.3986402000300586
66,e,UU,0.94,0.0,0.41167449997738
67,e,UI,1.15,1.0,0.4466474000364542
68,e,UU,1.06,1.0,0.8416460000444204
69,e,IU,0.85,0.0,1.086530199972913
70,e,IU,1.0,1.0,1.3109624000499025
71,e,II,1.0,0.0,0.7654112000018358
72,e,UI,1.03,0.0,2.4242561999708414
73,e,IU,0.94,0.0,0.5658106999471784
74,e,UI,1.03,1.0,1.906669499934651
75,e,UI,0.94,0.0,0.4987739000935107
76,e,IU,0.85,0.0,0.4698210000060498
77,e,UU,1.06,1.0,0.4608127000974491
78,e,II,1.15,1.0,0.4458132999716326
79,e,UI,1.15,1.0,0.3928205999545753
80,e,UU,0.85,0.0,0.4478213000111282
81,e,UU,1.03,1.0,0.5327948000049219
82,e,UU,1.03,0.0,1.6157521000131965
83,e,UU,0.94,0.0,0.5620616000378504
84,e,II,1.15,1.0,0.4789095999440178
85,e,UU,0.97,1.0,0.4378995000151917
86,e,UI,0.85,0.0,0.3790005999617278
87,e,IU,0.97,1.0,1.0360512000042943
88,e,UU,1.15,1.0,0.3925688000163063
89,e,II,0.94,0.0,0.479653500020504
90,e,II,1.06,1.0,0.4066625999985263
91,e,II,0.85,0.0,0.3558408999815583
92,e,II,0.97,0.0,0.4628441000822931
93,e,UU,0.85,0.0,0.3318140000337735
94,e,UI,0.97,0.0,0.4787885999539867
95,e,II,0.97,0.0,0.5818743000272661
96,e,UU,1.06,1.0,0.5908345999196172
97,e,IU,0.97,0.0,0.3817224999656901
98,e,UU,1.15,1.0,0.4307038000551983
99,e,UI,0.94,0.0,3.4637471000896767
100,e,UI,0.85,0.0,0.8247902999864891
101,e,IU,1.0,1.0,1.4695568999741226
102,e,UI,1.0,0.0,0.4378924999618903
103,e,IU,1.15,1.0,0.4108582000480965
104,e,II,1.0,0.0,1.0220098999561742
105,e,II,1.0,1.0,0.5325462999753654
106,e,UI,1.0,1.0,0.8155535999685526
107,e,UI,1.03,1.0,0.9743215999333188
108,e,IU,0.94,0.0,1.0628690000157803
109,e,II,0.94,0.0,0.9493554999353364
110,e,UI,1.15,1.0,0.4060589000582695
111,e,UI,1.06,1.0,1.4651172999292612
112,e,IU,1.06,1.0,1.6494274000870064
113,e,IU,1.15,1.0,0.4856869999784976
114,e,UI,0.97,0.0,0.7387057000305504
