,sub,cond,x,y,rt
17,a,UI,1.0,0.0,2.251031899941154
18,a,UI,1.15,1.0,0.6847469999920577
19,a,II,0.94,0.0,1.729550400050357
20,a,II,1.0,0.0,3.509738099994138
21,a,II,1.0,0.0,1.748566500027664
22,a,UU,1.06,1.0,0.7888119999552146
23,a,IU,1.0,0.0,1.4137618000386285
24,a,IU,1.15,1.0,1.3239111000439152
25,a,IU,1.03,1.0,0.8003486999077722
26,a,II,1.06,1.0,0.8390969999600202
27,a,UI,1.03,1.0,0.6460067000007257
28,a,UU,1.03,0.0,0.9427503999322652
29,a,IU,1.06,1.0,0.6715226999949664
30,a,UU,0.97,1.0,0.872383699985221
31,a,UU,0.85,0.0,0.8111250998917967
32,a,UU,0.94,0.0,0.8239541000220925
33,a,UI,1.03,1.0,0.7745666999835521
34,a,UU,1.15,1.0,0.5933565000304952
35,a,II,0.94,0.0,0.7203444000333548
36,a,IU,1.15,1.0,0.7110972000518814
37,a,II,0.97,0.0,0.6320423999568447
38,a,IU,0.97,0.0,0.5749270000960678
39,a,UU,0.97,0.0,3.517707100021653
40,a,UI,0.97,0.0,1.0746018999489024
41,a,UU,1.0,0.0,9.377315099933185
42,a,UI,1.0,1.0,9.422089500003494
43,a,II,0.97,0.0,0.7070863000117242
44,a,UU,1.06,1.0,0.7561439999844879
45,a,UI,0.85,0.0,0.7387441999744624
46,a,II,1.03,1.0,1.301478499895893
47,a,UU,1.03,1.0,0.5040246000280604
48,a,II,0.85,0.0,0.8011254000011832
49,a,UI,0.97,1.0,1.037771200062707
50,a,UU,0.85,0.0,0.6123777999309823
51,a,IU,1.03,0.0,1.3433243000181392
52,a,UI,0.94,0.0,0.97171289997641
53,a,IU,1.0,0.0,0.6702709998935461
54,a,IU,0.85,0.0,0.5032215999672189
55,a,IU,0.94,0.0,0.5441935000708327
56,a,UU,0.94,0.0,1.5052250999724492
57,a,UU,1.15,1.0,0.4554523999104276
58,a,II,1.06,1.0,0.5623611999908462
59,a,UI,0.94,0.0,0.927316699991934
60,a,IU,1.06,1.0,0.7082680000457913
61,a,UI,0.85,0.0,0.4908542999764904
62,a,UI,1.06,1.0,0.509875199990347
63,a,II,0.85,0.0,0.4928373999428004
64,a,UI,1.15,1.0,0.4798532000277191
65,a,IU,0.94,0.0,0.4449036000296473
66,a,IU,0.97,0.0,0.4779387000016868
67,a,UI,1.06,1.0,0.5009006999898702
68,a,UU,1.0,0.0,0.4938327999552712
69,a,II,1.03,0.0,0.6568893000949174
70,a,II,1.15,1.0,0.4958192999474704
71,a,IU,0.85,0.0,0.5685022999532521
72,a,II,1.15,1.0,0.5017720999894664
73,a,II,0.97,1.0,0.5324818000663072
74,a,UI,1.0,0.0,0.7835950000444427
75,a,IU,1.0,0.0,1.8463408999377864
76,a,UI,0.94,0.0,1.3202502999920398
77,a,UI,1.03,1.0,0.9507586000254378
78,a,II,1.0,0.0,0.7334449000190943
79,a,UI,0.97,0.0,1.5523334000026807
80,a,IU,1.06,0.0,1.4965710999676958
81,a,IU,0.97,0.0,0.8468540000030771
82,a,UU,0.94,0.0,0.6974254000233486
83,a,UU,1.06,1.0,0.5701612000120804
84,a,IU,0.97,0.0,0.9192596999928356
85,a,UU,0.97,0.0,0.5180236999876797
86,a,IU,0.85,0.0,0.4589286000700667
87,a,UU,1.0,1.0,0.4760509999468922
88,a,UU,1.03,0.0,0.4888818000908941
89,a,IU,1.15,1.0,0.7899444999638945
90,a,II,1.03,1.0,0.5567733999341726
91,a,UU,1.03,1.0,1.791731100063771
92,a,UI,1.15,1.0,0.5737918000668287
93,a,UI,0.94,0.0,0.6407626000000164
94,a,UU,1.15,1.0,0.4876379000488668
95,a,UU,1.15,1.0,0.9066217000363396
96,a,II,0.94,0.0,0.9850127000827342
97,a,II,1.15,1.0,0.5297913000686094
98,a,IU,0.85,0.0,0.5248818000545725
99,a,UI,1.06,1.0,0.5737591000506654
100,a,UU,0.85,0.0,0.6307077000383288
101,a,IU,1.03,1.0,2.1516492000082508
102,a,IU,0.94,1.0,1.6454112000064924
103,a,II,1.0,1.0,0.5035631000064313
104,a,UI,0.85,0.0,0.512640800094232
105,a,UU,0.85,0.0,0.5594464000314474
106,a,UU,1.0,0.0,0.5665873000398278
107,a,II,0.85,0.0,0.5275303000817075
108,a,UI,1.03,1.0,0.5862224999582395
109,a,II,1.15,1.0,0.4512773000169545
110,a,UI,0.85,0.0,0.4724534000270068
111,a,UU,0.97,0.0,0.8052834999980405
112,a,UU,0.94,0.0,0.6162957999622449
113,a,II,1.03,1.0,0.7609213999239728
114,a,IU,1.0,1.0,0.6158519999589771
115,a,II,1.06,1.0,0.7285780999809504
116,a,UI,1.06,1.0,0.5494088999694213
117,a,II,0.97,0.0,0.6682674000039697
118,a,UI,1.15,1.0,0.6132616000249982
119,a,II,0.85,0.0,0.5763355999952182
120,a,UI,1.0,0.0,0.7552080999594182
121,a,IU,0.94,0.0,0.653803399996832
122,a,II,1.06,1.0,0.5127878999337554
