,sub,cond,x,y,rt
17,m,UU,1.03,1.0,0.9824771999992664
18,m,UI,1.0,1.0,1.9990999000001464
19,m,IU,0.94,0.0,0.708905199993751
20,m,IU,0.94,0.0,0.485810300000594
21,m,IU,1.0,0.0,1.6508824000047753
22,m,II,1.15,1.0,0.6210851000068942
23,m,II,1.0,0.0,4.845985899999505
24,m,II,0.85,0.0,2.699945899992599
25,m,UU,0.85,0.0,0.5814990999933798
26,m,II,0.85,0.0,1.1923905000003288
27,m,IU,1.03,1.0,1.1510055999970064
28,m,UU,1.0,1.0,1.4795004000043264
29,m,II,0.97,0.0,1.3658556000009412
30,m,II,1.03,1.0,0.7501500999933342
31,m,IU,1.15,1.0,0.6949561000074027
32,m,II,1.0,1.0,1.3781111999996938
33,m,II,0.94,0.0,0.794254299995373
34,m,UU,1.06,1.0,0.5668902000033995
35,m,UU,0.97,0.0,0.969779799997923
36,m,IU,1.03,0.0,2.246652700006962
37,m,UU,1.06,1.0,1.432414199996856
38,m,IU,0.97,0.0,1.828600600012578
39,m,UU,1.0,0.0,1.636844499997096
40,m,UU,0.94,0.0,0.6968348999944283
41,m,IU,0.85,0.0,0.8837073000031523
42,m,UI,0.97,0.0,0.7525548999983585
43,m,UI,1.15,1.0,0.4854683000012301
44,m,IU,1.06,1.0,1.2562405000062429
45,m,II,1.06,1.0,0.7608344000036595
46,m,UU,1.15,1.0,0.5994963999983156
47,m,UI,0.97,0.0,2.8704758000094444
48,m,UI,0.94,1.0,1.035740999999689
49,m,UU,1.15,1.0,0.7385625000024447
50,m,UI,1.06,1.0,0.7632450000091922
51,m,UI,1.03,1.0,1.4079589000029955
52,m,IU,1.06,1.0,1.9463589999941175
53,m,UU,1.03,1.0,1.698453300006804
54,m,UI,0.85,0.0,1.284514200000558
55,m,UI,1.15,1.0,2.423102500004461
56,m,UI,0.85,0.0,0.6067561999952886
57,m,UI,1.03,1.0,0.783598299996811
58,m,IU,1.15,1.0,0.582443899998907
