start_size,probe,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,jitter,start_size,probe_size,fix.started,fix.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,resp.started,resp.stopped,polygon_2.started,polygon_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,15.938952399999835,None,space,1.0860461999545805,15.938952399999835,None,,,,,,,,,,,,,,,,,001,2021_Jul_16_1801,RM_sample6,2021.1.3,59.968864166005424,
1,1.0,0,0,0,5,,,,,,,-0.018155841775045145,1,0.9818441582249549,17.58485230000224,18.834735899989028,18.084690499992575,18.834735899989028,j,1.6377714999835007,19.08478539995849,None,19.08478539995849,None,19.08478539995849,None,,001,2021_Jul_16_1801,RM_sample6,2021.1.3,59.968864166005424,
10,1.0,0,1,1,12,,,,,,,0.0018398076069641445,10,1.0018398076069641,21.25076819997048,22.502777499961667,21.751058399968315,22.502777499961667,j,0.31255019997479394,22.750790899968706,None,22.750790899968706,None,22.750790899968706,None,,001,2021_Jul_16_1801,RM_sample6,2021.1.3,59.968864166005424,
10,-1.0,0,2,2,8,,,,,,,-0.03175567975370319,10,-1.031755679753703,23.583861899969634,24.834072400000878,24.08433879999211,24.834072400000878,f,1.1643458000035025,25.084174799965695,None,25.084174799965695,None,25.084174799965695,None,,001,2021_Jul_16_1801,RM_sample6,2021.1.3,59.968864166005424,
10,0.0,0,3,3,10,,,,,,,-0.04794867805787748,10,-0.04794867805787748,26.76723509997828,28.017111999972258,27.267374899995048,28.017111999972258,j,0.2787898000096902,28.266861999989487,None,28.266861999989487,None,28.266861999989487,None,,001,2021_Jul_16_1801,RM_sample6,2021.1.3,59.968864166005424,
