start_size,probe,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,jitter,start_size,probe_size,fix.started,fix.stopped,polygon.started,polygon.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,resp.started,resp.stopped,polygon_2.started,polygon_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,79.87944369999968,None,space,1.2260247000012896,79.87944369999968,None,,,,,,,,,,,,,,,,,001,2021_Jun_30_1837,RM_sample6,2021.1.3,59.888128974676896,
1,-1.0,0,0,0,1,,,,,,,0.09473813079815571,1,-0.9052618692018443,81.64019080000071,82.89004089999798,82.14217229999849,82.90668860000005,j,1.840812200000073,83.14034769999853,None,83.14034769999853,None,83.14034769999853,None,,001,2021_Jun_30_1837,RM_sample6,2021.1.3,59.888128974676896,
