ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
180,180,-4,4,1.15,0,9,9,11,,,,,,,,,,,,,,,153.5857024998404,None,153.5857024998404,None,153.08544269995764,None,j,0.48674870003014803,153.5857024998404,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,1.15,0,10,10,15,,,,,,,,,,,,,,,155.08670319989324,None,155.08670319989324,None,154.58644189988263,None,j,0.44185549998655915,155.08670319989324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,-4,4,0.85,0,11,11,0,,,,,,,,,,,,,,,156.52768129995093,None,156.52768129995093,None,156.0273438000586,None,f,0.6806973998900503,156.52768129995093,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,0.85,0,12,12,13,,,,,,,,,,,,,,,158.20881569990888,None,158.20881569990888,None,157.70848289993592,None,f,0.6795332001056522,158.20881569990888,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,4,-4,0.85,0,13,13,1,,,,,,,,,,,,,,,159.88996020006016,None,159.88996020006016,None,159.38962249993347,None,j,0.47039869986474514,159.88996020006016,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,1.15,0,14,14,14,,,,,,,,,,,,,,,161.36105969990604,None,161.36105969990604,None,160.86069049988873,None,j,0.4393796999938786,161.36105969990604,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,4,-4,0.85,0,15,15,5,,,,,,,,,,,,,,,162.81196970003657,None,162.81196970003657,None,162.31160550005734,None,j,0.5244273000862449,162.81196970003657,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,4,-4,1.15,,,,,0,0,0,0,0,0,0,55,,,,,,,,,,,,,,,,,163.35230879997835,None,space,60.89600890013389,163.35230879997835,None,225.26428569993004,None,225.26428569993004,None,224.76393819996156,None,f,0.6161660999059677,225.26428569993004,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,4,-4,0.94,,,,,0,0,0,0,0,1,1,22,,,,,,,,,,,,,,,,,,,,,,,226.8953805998899,None,226.8953805998899,None,226.39504159986973,None,j,0.5050604999996722,226.8953805998899,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,-4,4,0.94,,,,,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,228.41649099998176,None,228.41649099998176,None,227.91607469995506,None,j,0.5198657000437379,228.41649099998176,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,4,-4,0.85,,,,,0,0,0,0,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,229.9374436000362,None,229.9374436000362,None,229.43713789992034,None,j,0.40691970009356737,229.9374436000362,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,4,-4,1.06,,,,,0,0,0,0,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,231.34840300003998,None,231.34840300003998,None,230.84807259985246,None,f,1.1399669998791069,231.34840300003998,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,-4,4,0.94,,,,,0,0,0,0,0,5,5,29,,,,,,,,,,,,,,,,,,,,,,,233.49985899985768,None,233.49985899985768,None,232.99951989995316,None,j,1.5645963000133634,233.49985899985768,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,4,-4,1.15,,,,,0,0,0,0,0,6,6,13,,,,,,,,,,,,,,,,,,,,,,,236.08162559987977,None,236.08162559987977,None,235.58133980003186,None,f,0.9507109001278877,236.08162559987977,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,4,-4,1.15,,,,,0,0,0,0,0,7,7,41,,,,,,,,,,,,,,,,,,,,,,,238.03294249996543,None,238.03294249996543,None,237.5325927999802,None,f,0.7276395000517368,238.03294249996543,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,-4,4,1.06,,,,,0,0,0,0,0,8,8,33,,,,,,,,,,,,,,,,,,,,,,,239.77411399991252,None,239.77411399991252,None,239.2737732999958,None,j,0.3943081002216786,239.77411399991252,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,4,-4,0.97,,,,,0,0,0,0,0,9,9,51,,,,,,,,,,,,,,,,,,,,,,,241.18516250001267,None,241.18516250001267,None,240.68473199987784,None,j,0.7752499999478459,241.18516250001267,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,-4,4,1.03,,,,,0,0,0,0,0,10,10,32,,,,,,,,,,,,,,,,,,,,,,,242.9763789998833,None,242.9763789998833,None,242.47604330000468,None,j,0.7599448000546545,242.9763789998833,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,4,-4,1.0,,,,,0,0,0,0,0,11,11,24,,,,,,,,,,,,,,,,,,,,,,,244.73747809999622,None,244.73747809999622,None,244.23713620007038,None,f,0.6787893997970968,244.73747809999622,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,-4,4,1.15,,,,,0,0,0,0,0,12,12,6,,,,,,,,,,,,,,,,,,,,,,,246.41861589998007,None,246.41861589998007,None,245.91827569995075,None,j,0.4538466001395136,246.41861589998007,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,4,-4,1.0,,,,,0,0,0,0,0,13,13,10,,,,,,,,,,,,,,,,,,,,,,,247.89962000004016,None,247.89962000004016,None,247.39928989997134,None,j,0.4927970999851823,247.89962000004016,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,4,-4,0.94,,,,,0,0,0,0,0,14,14,36,,,,,,,,,,,,,,,,,,,,,,,249.41072529996745,None,249.41072529996745,None,248.91030950006098,None,j,0.5016886999364942,249.41072529996745,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,4,-4,0.97,,,,,0,0,0,0,0,15,15,23,,,,,,,,,,,,,,,,,,,,,,,250.92167479987256,None,250.92167479987256,None,250.4214182998985,None,f,0.5745388998184353,250.92167479987256,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,4,-4,0.97,,,,,0,0,0,0,0,16,16,9,,,,,,,,,,,,,,,,,,,,,,,252.50274079991505,None,252.50274079991505,None,252.0024115999695,None,j,0.5295563999097794,252.50274079991505,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,1.15,,,,,0,0,0,0,0,17,17,48,,,,,,,,,,,,,,,,,,,,,,,254.03385480004363,None,254.03385480004363,None,253.53347819996998,None,j,0.886586899869144,254.03385480004363,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,1.06,,,,,0,0,0,0,0,18,18,47,,,,,,,,,,,,,,,,,,,,,,,255.94507659994997,None,255.94507659994997,None,255.44476750004105,None,j,0.8312971000559628,255.94507659994997,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,4,-4,0.85,,,,,0,0,0,0,0,19,19,49,,,,,,,,,,,,,,,,,,,,,,,257.78641399997286,None,257.78641399997286,None,257.28606499987654,None,j,0.8778771001379937,257.78641399997286,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,4,-4,1.03,,,,,0,0,0,0,0,20,20,25,,,,,,,,,,,,,,,,,,,,,,,259.66761619993486,None,259.66761619993486,None,259.16726249991916,None,f,0.5646258001215756,259.66761619993486,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,-4,4,0.85,,,,,0,0,0,0,0,21,21,28,,,,,,,,,,,,,,,,,,,,,,,261.2386628999375,None,261.2386628999375,None,260.7383208000101,None,f,0.5937501001171768,261.2386628999375,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,-4,4,1.03,,,,,0,0,0,0,0,22,22,18,,,,,,,,,,,,,,,,,,,,,,,262.8597625999246,None,262.8597625999246,None,262.3594219998922,None,j,0.7164392999839038,262.8597625999246,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,-4,4,0.97,,,,,0,0,0,0,0,23,23,2,,,,,,,,,,,,,,,,,,,,,,,264.59097729995847,None,264.59097729995847,None,264.0906596998684,None,j,1.1452685999684036,264.59097729995847,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,-4,4,1.0,,,,,0,0,0,0,0,24,24,3,,,,,,,,,,,,,,,,,,,,,,,266.74240190000273,None,266.74240190000273,None,266.2420528999064,None,j,0.5139185998123139,266.74240190000273,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,-4,4,0.97,,,,,0,0,0,0,0,25,25,30,,,,,,,,,,,,,,,,,,,,,,,268.26342329988256,None,268.26342329988256,None,267.76308599999174,None,j,1.008886099793017,268.26342329988256,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,4,-4,1.15,,,,,0,0,0,0,0,26,26,27,,,,,,,,,,,,,,,,,,,,,,,270.2847909000702,None,270.2847909000702,None,269.78445270005614,None,f,0.4114393999334425,270.2847909000702,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,4,-4,0.94,,,,,0,0,0,0,0,27,27,8,,,,,,,,,,,,,,,,,,,,,,,271.69582669995725,None,271.69582669995725,None,271.1954159999732,None,j,0.4564987001940608,271.69582669995725,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,-4,4,1.06,,,,,0,0,0,0,0,28,28,5,,,,,,,,,,,,,,,,,,,,,,,273.1667515998706,None,273.1667515998706,None,272.6664485000074,None,j,0.6974925000686198,273.1667515998706,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,4,-4,0.85,,,,,0,0,0,0,0,29,29,35,,,,,,,,,,,,,,,,,,,,,,,274.86789959995076,None,274.86789959995076,None,274.36756310006604,None,j,0.9965246999636292,274.86789959995076,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,4,-4,1.06,,,,,0,0,0,0,0,30,30,40,,,,,,,,,,,,,,,,,,,,,,,276.87926259986125,None,276.87926259986125,None,276.3789393999614,None,f,1.1131504999939352,276.87926259986125,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,1.03,,,,,0,0,0,0,0,31,31,46,,,,,,,,,,,,,,,,,,,,,,,279.010798699921,None,279.010798699921,None,278.5104048999492,None,f,1.4134182999841869,279.010798699921,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,-4,4,1.0,,,,,0,0,0,0,0,32,32,31,,,,,,,,,,,,,,,,,,,,,,,281.43235330004245,None,281.43235330004245,None,280.9320084999781,None,j,0.5118742000777274,281.43235330004245,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,0.97,,,,,0,0,0,0,0,33,33,44,,,,,,,,,,,,,,,,,,,,,,,282.9534116999712,None,282.9534116999712,None,282.45304129994474,None,f,0.5749827998224646,282.9534116999712,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,-4,4,1.15,,,,,0,0,0,0,0,34,34,20,,,,,,,,,,,,,,,,,,,,,,,284.5544634000398,None,284.5544634000398,None,284.05414250004105,None,j,0.44576369994319975,284.5544634000398,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,4,-4,1.03,,,,,0,0,0,0,0,35,35,11,,,,,,,,,,,,,,,,,,,,,,,286.005485399859,None,286.005485399859,None,285.5051078000106,None,f,1.1707077999599278,286.005485399859,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,-4,4,1.03,,,,,0,0,0,0,0,36,36,4,,,,,,,,,,,,,,,,,,,,,,,288.1769210000057,None,288.1769210000057,None,287.6765892999247,None,j,0.7913885000161827,288.1769210000057,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,0.94,,,,,0,0,0,0,0,37,37,43,,,,,,,,,,,,,,,,,,,,,,,289.9681330998428,None,289.9681330998428,None,289.46779719996266,None,f,1.9921999999787658,289.9681330998428,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,4,-4,1.0,,,,,0,0,0,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,292.9701677998528,None,292.9701677998528,None,292.4698512998875,None,f,0.7501477999612689,292.9701677998528,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,-4,4,0.94,,,,,0,0,0,0,0,39,39,15,,,,,,,,,,,,,,,,,,,,,,,294.73145309998654,None,294.73145309998654,None,294.2311084999237,None,f,0.7807500001508743,294.73145309998654,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,4,-4,0.85,,,,,0,0,0,0,0,40,40,21,,,,,,,,,,,,,,,,,,,,,,,296.51256780000404,None,296.51256780000404,None,296.0122320000082,None,j,0.4396351999603212,296.51256780000404,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,-4,4,0.85,,,,,0,0,0,0,0,41,41,0,,,,,,,,,,,,,,,,,,,,,,,297.95354690006934,None,297.95354690006934,None,297.45320790004916,None,f,0.5027769999578595,297.95354690006934,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,4,-4,1.0,,,,,0,0,0,0,0,42,42,52,,,,,,,,,,,,,,,,,,,,,,,299.48458359995857,None,299.48458359995857,None,298.9842465999536,None,f,0.6677693999372423,299.48458359995857,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,1.0,,,,,0,0,0,0,0,43,43,45,,,,,,,,,,,,,,,,,,,,,,,301.1658184998669,None,301.1658184998669,None,300.6653855999466,None,f,1.2905429999809712,301.1658184998669,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,4,-4,1.03,,,,,0,0,0,0,0,44,44,53,,,,,,,,,,,,,,,,,,,,,,,303.45727579994127,None,303.45727579994127,None,302.95693510002457,None,f,0.6629156998824328,303.45727579994127,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,4,-4,1.06,,,,,0,0,0,0,0,45,45,54,,,,,,,,,,,,,,,,,,,,,,,305.1284105000086,None,305.1284105000086,None,304.62806660006754,None,j,0.4797978999558836,305.1284105000086,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,-4,4,0.97,,,,,0,0,0,0,0,46,46,16,,,,,,,,,,,,,,,,,,,,,,,306.61945279990323,None,306.61945279990323,None,306.1190770000685,None,f,0.5247088999021798,306.61945279990323,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,4,-4,0.97,,,,,0,0,0,0,0,47,47,37,,,,,,,,,,,,,,,,,,,,,,,308.1505402000621,None,308.1505402000621,None,307.6501227999106,None,j,0.513711100211367,308.1505402000621,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,-4,4,1.15,,,,,0,0,0,0,0,48,48,34,,,,,,,,,,,,,,,,,,,,,,,309.68151040002704,None,309.68151040002704,None,309.181246599881,None,j,0.9186780999880284,309.68151040002704,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,0.85,,,,,0,0,0,0,0,49,49,42,,,,,,,,,,,,,,,,,,,,,,,311.60280009987764,None,311.60280009987764,None,311.10246289987117,None,f,0.6455800000112504,311.60280009987764,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,4,-4,1.06,,,,,0,0,0,0,0,50,50,26,,,,,,,,,,,,,,,,,,,,,,,313.27394629991613,None,313.27394629991613,None,312.7735939999111,None,f,0.8623694002162665,313.27394629991613,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,4,-4,1.03,,,,,0,0,0,0,0,51,51,39,,,,,,,,,,,,,,,,,,,,,,,315.16521220002323,None,315.16521220002323,None,314.66488489997573,None,f,1.002957500051707,315.16521220002323,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,4,-4,0.94,,,,,0,0,0,0,0,52,52,50,,,,,,,,,,,,,,,,,,,,,,,317.17658079997636,None,317.17658079997636,None,316.67633659997955,None,j,0.5276097999885678,317.17658079997636,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,-4,4,1.0,,,,,0,0,0,0,0,53,53,17,,,,,,,,,,,,,,,,,,,,,,,318.70761299994774,None,318.70761299994774,None,318.207277999958,None,f,0.7887146999128163,318.70761299994774,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,-4,4,0.85,,,,,0,0,0,0,0,54,54,14,,,,,,,,,,,,,,,,,,,,,,,320.5088287999388,None,320.5088287999388,None,320.0084929000586,None,f,0.5075294999405742,320.5088287999388,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,-4,4,1.06,,,,,0,0,0,0,0,55,55,19,,,,,,,,,,,,,,,,,,,,,,,322.0298659999389,None,322.0298659999389,None,321.5295257999096,None,j,0.4904058000538498,322.0298659999389,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,0.85,,,,,0,0,0,0,1,0,56,42,,,,,,,,,,,,,,,,,,,,,,,323.53096859995276,None,323.53096859995276,None,323.03063210006803,None,f,0.46135670016519725,323.53096859995276,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,-4,4,1.15,,,,,0,0,0,0,1,1,57,34,,,,,,,,,,,,,,,,,,,,,,,325.0018790999893,None,325.0018790999893,None,324.5015593999997,None,j,0.5902961001265794,325.0018790999893,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,4,-4,1.15,,,,,0,0,0,0,1,2,58,41,,,,,,,,,,,,,,,,,,,,,,,326.59295399999246,None,326.59295399999246,None,326.09261539997533,None,f,0.5192322998773307,326.59295399999246,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,-4,4,1.03,,,,,0,0,0,0,1,3,59,4,,,,,,,,,,,,,,,,,,,,,,,328.11398689984344,None,328.11398689984344,None,327.6136451999191,None,j,0.7742538000456989,328.11398689984344,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,-4,4,1.06,,,,,0,0,0,0,1,4,60,33,,,,,,,,,,,,,,,,,,,,,,,329.8952891000081,None,329.8952891000081,None,329.39485529996455,None,j,0.5288716999348253,329.8952891000081,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,4,-4,1.06,,,,,0,0,0,0,1,5,61,54,,,,,,,,,,,,,,,,,,,,,,,331.4263321000617,None,331.4263321000617,None,330.9258445999585,None,f,0.45384320011362433,331.4263321000617,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,0,-4,4,0.85,,,,,0,0,0,0,1,6,62,0,,,,,,,,,,,,,,,,,,,,,,,332.8872209000401,None,332.8872209000401,None,332.3868843000382,None,f,0.4330267000477761,332.8872209000401,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,4,-4,0.97,,,,,0,0,0,0,1,7,63,23,,,,,,,,,,,,,,,,,,,,,,,334.328198999865,None,334.328198999865,None,333.8278607998509,None,j,0.5121861998923123,334.328198999865,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,180,4,-4,0.97,,,,,0,0,0,0,1,8,64,37,,,,,,,,,,,,,,,,,,,,,,,335.8692478998564,None,335.8692478998564,None,335.36890679993667,None,j,1.3231478999368846,335.8692478998564,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
180,0,-4,4,1.0,,,,,0,0,0,0,1,9,65,45,,,,,,,,,,,,,,,,,,,,,,,338.22091559995897,None,338.22091559995897,None,337.72058840002865,None,f,1.051343600032851,338.22091559995897,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
0,180,4,-4,1.15,,,,,0,0,0,0,1,10,66,27,,,,,,,,,,,,,,,,,,,,,,,340.2722322999034,None,340.2722322999034,None,339.77188599994406,None,f,0.5680252998135984,340.2722322999034,None,,,,,,,,,,,,,j,001,2021_Jul_05_1503,toilet,2021.1.3,99.94992519488179,
