ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,180,-4,4,0.94,,,,,0,0,0,0,0,34,34,15,,,,,,,,,,,,,,,,,,,,,,,299.9968907000148,None,299.9968907000148,None,299.49667840002803,None,f,1.1393795000039972,299.9968907000148,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,0,4,-4,0.94,,,,,0,0,0,0,0,35,35,50,,,,,,,,,,,,,,,,,,,,,,,302.1383454000461,None,302.1383454000461,None,301.63800680002896,None,j,0.6459163000108674,302.1383454000461,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,0,4,-4,0.94,,,,,0,0,0,0,0,36,36,8,,,,,,,,,,,,,,,,,,,,,,,303.7894627000205,None,303.7894627000205,None,303.28912550001405,None,j,0.8508511999971233,303.7894627000205,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,0,4,-4,1.15,,,,,0,0,0,0,0,37,37,55,,,,,,,,,,,,,,,,,,,,,,,305.6407743000309,None,305.6407743000309,None,305.14037600002484,None,f,0.6636338000535034,305.6407743000309,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,0,-4,4,0.97,,,,,0,0,0,0,0,38,38,44,,,,,,,,,,,,,,,,,,,,,,,307.32190249999985,None,307.32190249999985,None,306.8215493000462,None,j,1.046349000011105,307.32190249999985,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,0,4,-4,1.06,,,,,0,0,0,0,0,39,39,12,,,,,,,,,,,,,,,,,,,,,,,309.37324799998896,None,309.37324799998896,None,308.87290890002623,None,f,0.6910987999872304,309.37324799998896,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,0,-4,4,1.03,,,,,0,0,0,0,0,40,40,4,,,,,,,,,,,,,,,,,,,,,,,311.07440440001665,None,311.07440440001665,None,310.5740609000204,None,j,0.4460141999879852,311.07440440001665,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,180,-4,4,1.03,,,,,0,0,0,0,0,41,41,32,,,,,,,,,,,,,,,,,,,,,,,312.54540040000575,None,312.54540040000575,None,312.0450639000046,None,j,0.5269936000113375,312.54540040000575,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,0,4,-4,0.85,,,,,0,0,0,0,0,42,42,7,,,,,,,,,,,,,,,,,,,,,,,314.0865324999904,None,314.0865324999904,None,313.58611000003293,None,j,0.4738000999786891,314.0865324999904,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,180,-4,4,1.03,,,,,0,0,0,0,0,43,43,18,,,,,,,,,,,,,,,,,,,,,,,315.5774570000358,None,315.5774570000358,None,315.07711660000496,None,j,0.5829362999647856,315.5774570000358,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,180,-4,4,1.06,,,,,0,0,0,0,0,44,44,33,,,,,,,,,,,,,,,,,,,,,,,317.1685390000348,None,317.1685390000348,None,316.66819779999787,None,j,0.6077256000135094,317.1685390000348,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,180,-4,4,1.06,,,,,0,0,0,0,0,45,45,19,,,,,,,,,,,,,,,,,,,,,,,318.77963180001825,None,318.77963180001825,None,318.2792891000281,None,j,1.556750199990347,318.77963180001825,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,180,-4,4,0.85,,,,,0,0,0,0,0,46,46,14,,,,,,,,,,,,,,,,,,,,,,,321.3414396000444,None,321.3414396000444,None,320.841115200019,None,f,0.6750488000106998,321.3414396000444,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,0,-4,4,0.85,,,,,0,0,0,0,0,47,47,42,,,,,,,,,,,,,,,,,,,,,,,323.0325074000284,None,323.0325074000284,None,322.53217170003336,None,f,0.5197401000186801,323.0325074000284,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,180,4,-4,0.97,,,,,0,0,0,0,0,48,48,23,,,,,,,,,,,,,,,,,,,,,,,324.55354220001027,None,324.55354220001027,None,324.0532030000468,None,j,0.42279169999528676,324.55354220001027,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,0,4,-4,1.15,,,,,0,0,0,0,0,49,49,13,,,,,,,,,,,,,,,,,,,,,,,325.99456900003133,None,325.99456900003133,None,325.5041870000423,None,f,0.4697330999770202,325.99456900003133,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,180,4,-4,1.0,,,,,0,0,0,0,0,50,50,38,,,,,,,,,,,,,,,,,,,,,,,327.4656154999975,None,327.4656154999975,None,326.96517300000414,None,j,0.6787104000104591,327.4656154999975,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,0,4,-4,1.03,,,,,0,0,0,0,0,51,51,53,,,,,,,,,,,,,,,,,,,,,,,329.1567023000098,None,329.1567023000098,None,328.6563232000335,None,f,0.7955410999711603,329.1567023000098,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,0,-4,4,1.15,,,,,0,0,0,0,0,52,52,6,,,,,,,,,,,,,,,,,,,,,,,330.9578850000398,None,330.9578850000398,None,330.45754420000594,None,j,0.43438379996223375,330.9578850000398,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,180,4,-4,1.03,,,,,0,0,0,0,0,53,53,25,,,,,,,,,,,,,,,,,,,,,,,332.3988616000279,None,332.3988616000279,None,331.89852330001304,None,f,0.4976192999747582,332.3988616000279,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,0,-4,4,1.15,,,,,0,0,0,0,0,54,54,48,,,,,,,,,,,,,,,,,,,,,,,333.9098843000247,None,333.9098843000247,None,333.4095456000068,None,j,0.5704542000312358,333.9098843000247,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,0,-4,4,1.06,,,,,0,0,0,0,0,55,55,47,,,,,,,,,,,,,,,,,,,,,,,335.4910724000074,None,335.4910724000074,None,334.9906181000406,None,j,1.1652159999939613,335.4910724000074,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,180,-4,4,0.94,,,,,0,0,0,0,1,0,56,15,,,,,,,,,,,,,,,,,,,,,,,337.662427400006,None,337.662427400006,None,337.16209220001474,None,f,0.6258042000117712,337.662427400006,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,0,-4,4,1.15,,,,,0,0,0,0,1,1,57,48,,,,,,,,,,,,,,,,,,,,,,,339.29353140003514,None,339.29353140003514,None,338.793246700021,None,j,0.4828396000084467,339.29353140003514,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,180,-4,4,1.15,,,,,0,0,0,0,1,2,58,34,,,,,,,,,,,,,,,,,,,,,,,340.79455490002874,None,340.79455490002874,None,340.294215300004,None,j,0.5177889000042342,340.79455490002874,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,0,4,-4,1.06,,,,,0,0,0,0,1,3,59,12,,,,,,,,,,,,,,,,,,,,,,,342.315667900024,None,342.315667900024,None,341.8152531000087,None,f,0.5967054999782704,342.315667900024,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,0,-4,4,1.03,,,,,0,0,0,0,1,4,60,4,,,,,,,,,,,,,,,,,,,,,,,343.92669260001276,None,343.92669260001276,None,343.42642850003904,None,j,0.6175488000153564,343.92669260001276,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,0,4,-4,1.15,,,,,0,0,0,0,1,5,61,55,,,,,,,,,,,,,,,,,,,,,,,345.54777579999063,None,345.54777579999063,None,345.04744150000624,None,f,0.4844662999967113,345.54777579999063,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,180,-4,4,1.0,,,,,0,0,0,0,1,6,62,17,,,,,,,,,,,,,,,,,,,,,,,347.03879020002205,None,347.03879020002205,None,346.53845749999164,None,j,0.6096174999838695,347.03879020002205,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,0,4,-4,0.85,,,,,0,0,0,0,1,7,63,49,,,,,,,,,,,,,,,,,,,,,,,348.65988400002243,None,348.65988400002243,None,348.1595500000403,None,j,0.42846590001136065,348.65988400002243,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,180,4,-4,1.15,,,,,0,0,0,0,1,8,64,41,,,,,,,,,,,,,,,,,,,,,,,350.10087160003604,None,350.10087160003604,None,349.6006054999889,None,f,0.4755779999541119,350.10087160003604,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
0,0,4,-4,1.15,,,,,0,0,0,0,1,9,65,13,,,,,,,,,,,,,,,,,,,,,,,351.59187540004496,None,351.59187540004496,None,351.09161460003816,None,f,0.48836259997915477,351.59187540004496,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,180,-4,4,0.97,,,,,0,0,0,0,1,10,66,30,,,,,,,,,,,,,,,,,,,,,,,353.0828851000406,None,353.0828851000406,None,352.5825515000033,None,j,0.46935209998628125,353.0828851000406,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
180,180,4,-4,1.06,,,,,0,0,0,0,1,11,67,40,,,,,,,,,,,,,,,,,,,,,,,354.5538841999951,None,354.5538841999951,None,354.05354670004454,None,f,0.5346033999812789,354.5538841999951,None,,,,,,,r,001,2021_Jul_10_1642,toilet,2021.1.3,99.89261545799386,
