ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
0,0,4,-4,1.03,,,,,0,0,0,0,0,26,26,11,,,,,,,,,,,,,,,,,,,,,,,346.65394280001055,None,346.65394280001055,None,346.1536095999181,None,f,1.5420268999878317,346.65394280001055,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,180,-4,4,1.06,,,,,0,0,0,0,0,27,27,19,,,,,,,,,,,,,,,,,,,,,,,349.20567719999235,None,349.20567719999235,None,348.7054084999254,None,j,1.77437480003573,349.20567719999235,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,180,-4,4,0.97,,,,,0,0,0,0,0,28,28,30,,,,,,,,,,,,,,,,,,,,,,,351.9875590999145,None,351.9875590999145,None,351.4872162999818,None,f,1.6005841000005603,351.9875590999145,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,0,4,-4,1.06,,,,,0,0,0,0,0,29,29,12,,,,,,,,,,,,,,,,,,,,,,,354.5993259999668,None,354.5993259999668,None,354.0989852999337,None,f,1.724694599979557,354.5993259999668,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,180,4,-4,1.06,,,,,0,0,0,0,0,30,30,40,,,,,,,,,,,,,,,,,,,,,,,357.331277799909,None,357.331277799909,None,356.83092560002115,None,f,1.6806080000242218,357.331277799909,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,0,4,-4,0.94,,,,,0,0,0,0,0,31,31,50,,,,,,,,,,,,,,,,,,,,,,,360.013004599954,None,360.013004599954,None,359.51266739994753,None,j,2.5509746000170708,360.013004599954,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,180,4,-4,0.85,,,,,0,0,0,0,0,32,32,21,,,,,,,,,,,,,,,,,,,,,,,363.575511300005,None,363.575511300005,None,363.07516989996657,None,j,1.7883631999138743,363.575511300005,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,180,4,-4,1.06,,,,,0,0,0,0,0,33,33,26,,,,,,,,,,,,,,,,,,,,,,,366.3673114000121,None,366.3673114000121,None,365.86700700002257,None,f,1.6206509000621736,366.3673114000121,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,0,4,-4,1.06,,,,,0,0,0,0,0,34,34,54,,,,,,,,,,,,,,,,,,,,,,,368.9991013999097,None,368.9991013999097,None,368.49879340000916,None,f,1.6609246999723837,368.9991013999097,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,180,4,-4,0.94,,,,,0,0,0,0,0,35,35,22,,,,,,,,,,,,,,,,,,,,,,,371.67099519993644,None,371.67099519993644,None,371.1706506999908,None,j,1.341006400063634,371.67099519993644,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,180,-4,4,1.15,,,,,0,0,0,0,0,36,36,20,,,,,,,,,,,,,,,,,,,,,,,374.01249999995343,None,374.01249999995343,None,373.5121595999226,None,j,1.3355418000137433,374.01249999995343,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,0,-4,4,0.85,,,,,0,0,0,0,0,37,37,0,,,,,,,,,,,,,,,,,,,,,,,376.3640936999582,None,376.3640936999582,None,375.8637561999494,None,f,1.4799066999694332,376.3640936999582,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,180,-4,4,0.85,,,,,0,0,0,0,0,38,38,14,,,,,,,,,,,,,,,,,,,,,,,378.84586329991,None,378.84586329991,None,378.3455278999172,None,f,1.2700049000559375,378.84586329991,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,180,-4,4,0.94,,,,,0,0,0,0,0,39,39,15,,,,,,,,,,,,,,,,,,,,,,,381.11732029996347,None,381.11732029996347,None,380.6169783999212,None,j,1.6226901999907568,381.11732029996347,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
0,0,-4,4,1.15,,,,,0,0,0,0,0,40,40,6,,,,,,,,,,,,,,,,,,,,,,,383.74910619994625,None,383.74910619994625,None,383.2487759999931,None,j,1.1987405000254512,383.74910619994625,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
180,0,-4,4,0.97,,,,,0,0,0,0,0,41,41,44,,,,,,,,,,,,,,,,,,,,,,,385.95060919993557,None,385.95060919993557,None,385.450258799945,None,f,1.4453820999478921,385.95060919993557,None,,,,,,,,,,,,,s,001,2021_Jul_12_1654,toilet,2021.1.3,99.88822517845452,
