ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
180,180,4,-4,0.94,,,,,0,0,0,0,0,47,47,36,,,,,,,,,,,,,,,,,,,,,,,353.5325061000185,None,353.5325061000185,None,353.0320756000001,None,j,0.43068590003531426,353.5325061000185,None,,,,,,,,,,,,,f,001,2021_Jul_02_1155,toilet,2021.1.3,99.95941654023954,
0,180,4,-4,0.94,,,,,0,0,0,0,0,48,48,22,,,,,,,,,,,,,,,,,,,,,,,354.97339330008253,None,354.97339330008253,None,354.4730906999903,None,j,0.5255380000453442,354.97339330008253,None,,,,,,,,,,,,,f,001,2021_Jul_02_1155,toilet,2021.1.3,99.95941654023954,
0,0,-4,4,0.97,,,,,0,0,0,0,0,49,49,2,,,,,,,,,,,,,,,,,,,,,,,356.50443289999384,None,356.50443289999384,None,356.0040873000398,None,f,0.43450179998762906,356.50443289999384,None,,,,,,,,,,,,,f,001,2021_Jul_02_1155,toilet,2021.1.3,99.95941654023954,
180,180,-4,4,1.15,,,,,0,0,0,0,0,50,50,34,,,,,,,,,,,,,,,,,,,,,,,357.94540630001575,None,357.94540630001575,None,357.4450934000779,None,j,0.36955699999816716,357.94540630001575,None,,,,,,,,,,,,,f,001,2021_Jul_02_1155,toilet,2021.1.3,99.95941654023954,
180,0,4,-4,0.94,,,,,0,0,0,0,0,51,51,50,,,,,,,,,,,,,,,,,,,,,,,359.316336399992,None,359.316336399992,None,358.82600360002834,None,j,0.4067388999974355,359.316336399992,None,,,,,,,,,,,,,f,001,2021_Jul_02_1155,toilet,2021.1.3,99.95941654023954,
180,0,-4,4,0.85,,,,,0,0,0,0,0,52,52,42,,,,,,,,,,,,,,,,,,,,,,,360.74740870005917,None,360.74740870005917,None,360.24696240003686,None,f,0.4316417999798432,360.74740870005917,None,,,,,,,,,,,,,f,001,2021_Jul_02_1155,toilet,2021.1.3,99.95941654023954,
0,180,-4,4,1.15,,,,,0,0,0,0,0,53,53,20,,,,,,,,,,,,,,,,,,,,,,,362.19828520005103,None,362.19828520005103,None,361.69796460005455,None,j,0.38856330001726747,362.19828520005103,None,,,,,,,,,,,,,f,001,2021_Jul_02_1155,toilet,2021.1.3,99.95941654023954,
0,180,4,-4,1.0,,,,,0,0,0,0,0,54,54,24,,,,,,,,,,,,,,,,,,,,,,,363.5892326000612,None,363.5892326000612,None,363.088893200038,None,f,0.38967820000834763,363.5892326000612,None,,,,,,,,,,,,,f,001,2021_Jul_02_1155,toilet,2021.1.3,99.95941654023954,
180,0,4,-4,1.06,,,,,0,0,0,0,0,55,55,54,,,,,,,,,,,,,,,,,,,,,,,364.9801683999831,None,364.9801683999831,None,364.4798315000953,None,f,0.6149096000008285,364.9801683999831,None,,,,,,,,,,,,,f,001,2021_Jul_02_1155,toilet,2021.1.3,99.95941654023954,
0,180,-4,4,1.03,,,,,0,0,0,0,1,0,56,18,,,,,,,,,,,,,,,,,,,,,,,366.6112722000107,None,366.6112722000107,None,366.11093550000805,None,j,0.551800400018692,366.6112722000107,None,,,,,,,,,,,,,f,001,2021_Jul_02_1155,toilet,2021.1.3,99.95941654023954,
