ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,15.678273199941032,None,space,174.79365920007695,15.678273199941032,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
180,0,-4,4,1.15,0,0,0,15,,,,,,,,,,,,,,,191.51543859997764,None,191.51543859997764,None,191.01504509989172,None,j,12.620320799993351,191.51543859997764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
0,180,4,-4,0.85,0,1,1,5,,,,,,,,,,,,,,,205.14459579996765,None,205.14459579996765,None,204.64424889988732,None,j,2.25524139998015,205.14459579996765,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
180,180,-4,4,1.15,0,2,2,10,,,,,,,,,,,,,,,208.4068015998928,None,208.4068015998928,None,207.9064626999898,None,j,1.457097899983637,208.4068015998928,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
0,0,4,-4,0.85,0,3,3,1,,,,,,,,,,,,,,,210.87847709993366,None,210.87847709993366,None,210.37813889991958,None,j,1.513386799953878,210.87847709993366,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
180,180,-4,4,1.15,0,4,4,11,,,,,,,,,,,,,,,213.41018979996443,None,213.41018979996443,None,212.90994039992802,None,j,1.4135132000083104,213.41018979996443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
0,0,-4,4,0.85,0,5,5,0,,,,,,,,,,,,,,,215.83186119992752,None,215.83186119992752,None,215.33149209991097,None,f,0.783822099911049,215.83186119992752,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
180,0,-4,4,1.15,0,6,6,14,,,,,,,,,,,,,,,217.6430727998959,None,217.6430727998959,None,217.14272249990609,None,j,0.4927172999596223,217.6430727998959,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
0,180,4,-4,1.15,0,7,7,7,,,,,,,,,,,,,,,219.15408059989568,None,219.15408059989568,None,218.6537400999805,None,f,0.5496641000499949,219.15408059989568,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
0,0,-4,4,1.15,0,8,8,2,,,,,,,,,,,,,,,220.7152302999748,None,220.7152302999748,None,220.21489559998736,None,j,0.4446012999396771,220.7152302999748,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
0,180,-4,4,0.85,0,9,9,4,,,,,,,,,,,,,,,222.17612889991142,None,222.17612889991142,None,221.67581009992864,None,f,0.407648199936375,222.17612889991142,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
180,0,-4,4,0.85,0,10,10,12,,,,,,,,,,,,,,,223.5871182999108,None,223.5871182999108,None,223.08674849988893,None,f,1.2048914999468252,223.5871182999108,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t,001,2021_Jul_13_1502,toilet,2021.1.3,99.86986952249822,
