,sub,cond,x,y,rt
17,b,II,1.0,0.0,6.57172070001252
18,b,IU,0.97,0.0,5.744499400025234
19,b,UI,1.06,1.0,1.8639432999771088
20,b,II,1.0,0.0,5.023960800026543
21,b,UU,0.97,0.0,5.576031899894588
22,b,II,0.97,0.0,8.176031399983913
23,b,UU,0.97,0.0,4.4131887999828905
24,b,UU,1.06,1.0,2.071698799962178
25,b,II,1.06,1.0,1.2294531000079587
26,b,UI,0.97,0.0,4.700241600046866
27,b,IU,0.94,0.0,2.3520726999267936
28,b,UI,1.03,1.0,1.7999006999889389
29,b,UI,0.85,0.0,0.9399168000090868
30,b,IU,1.03,1.0,3.884721700102091
31,b,IU,0.85,0.0,0.8373252999735996
32,b,IU,1.15,1.0,0.803959499928169
33,b,UI,1.15,1.0,0.7687694999622181
34,b,UI,0.94,0.0,5.589546500006691
35,b,UU,1.0,0.0,12.691160599933935
36,b,UU,1.06,1.0,2.3679173999698837
37,b,IU,0.94,0.0,1.545630499953404
38,b,II,0.85,0.0,0.855640499969013
39,b,II,1.06,1.0,1.538593199918978
40,b,UU,0.94,0.0,1.0188156000804156
41,b,II,0.94,0.0,3.451256300089881
42,b,UI,0.85,0.0,0.9664885000092908
43,b,IU,0.97,0.0,3.1829230999574065
44,b,UU,0.85,0.0,0.7281269000377506
45,b,IU,1.06,1.0,3.259015899966471
46,b,II,1.03,1.0,2.54824589996133
47,b,UU,1.03,1.0,2.122029099962674
48,b,UU,0.94,0.0,1.9755569000262767
49,b,IU,1.03,1.0,5.585576400044374
50,b,UI,1.03,1.0,1.9669890999794009
51,b,II,1.15,1.0,1.1390058000106364
52,b,IU,0.85,0.0,0.7955428999848664
53,b,UI,1.15,1.0,0.8665322000160813
54,b,UI,0.97,0.0,6.1531649000244215
55,b,II,0.94,0.0,0.8283375999890268
56,b,UU,1.03,1.0,0.7469065000768751
57,b,IU,1.0,0.0,6.179694299935363
58,b,UI,0.94,0.0,0.8347648999188095
59,b,UU,1.15,1.0,0.7376697000581771
60,b,UI,1.06,1.0,1.39661400008481
61,b,IU,1.15,1.0,0.6747228999156505
62,b,II,0.97,0.0,2.2419854999752715
63,b,UI,1.0,1.0,6.20573239994701
64,b,UU,1.15,1.0,0.7346553000388667
65,b,IU,1.0,0.0,9.169579199980944
66,b,UU,1.0,0.0,0.8226026000920683
67,b,II,1.03,1.0,1.5354297999292612
68,b,IU,1.06,1.0,4.365552000002936
69,b,II,1.15,1.0,0.7680150999221951
70,b,UU,0.85,0.0,0.7628616000292823
71,b,II,0.85,0.0,0.6514292000792921
72,b,UI,1.0,0.0,7.966394599992782
73,b,UU,0.94,0.0,0.8723207999719307
74,b,UI,0.97,0.0,12.414942699950188
75,b,IU,1.06,1.0,1.7640733999432996
76,b,UU,1.03,1.0,0.956022399943322
77,b,II,0.97,0.0,1.368608899996616
78,b,UI,1.06,1.0,2.165197899914346
79,b,UU,1.0,0.0,1.8567943999078125
80,b,UI,0.85,0.0,0.5949107999913394
81,b,II,0.85,0.0,0.657998500042595
82,b,UU,1.15,1.0,0.5067401999840513
83,b,IU,1.15,1.0,0.5797299999976531
84,b,UI,1.03,0.0,1.2925505000166595
85,b,II,1.0,1.0,3.551186400000006
86,b,UI,1.03,1.0,3.883992800023407
87,b,UU,0.97,1.0,6.580767199979164
88,b,II,1.03,1.0,2.681540200021118
89,b,II,1.15,1.0,0.7749477000907063
90,b,UI,0.97,0.0,1.7458980000810698
91,b,IU,0.97,0.0,3.329825400025584
92,b,UI,1.06,1.0,3.1409236000617966
93,b,UU,0.94,0.0,1.494133000029251
94,b,UU,1.06,1.0,1.088642799993977
95,b,IU,0.97,0.0,0.9231723999837412
96,b,II,1.06,1.0,4.187722200062126
97,b,UI,0.94,0.0,3.122205200023018
98,b,UU,1.0,1.0,2.1193401999771595
99,b,UU,0.85,0.0,0.6934753999812528
100,b,II,1.15,1.0,0.6522172999102622
101,b,II,0.94,0.0,0.8848949999082834
102,b,IU,1.03,1.0,2.225840199971572
103,b,UU,1.06,1.0,0.9094860999612138
104,b,II,0.94,0.0,1.1260767999337986
105,b,IU,0.85,0.0,1.2189588999608532
106,b,UI,1.15,1.0,0.7793907000450417
107,b,IU,1.15,1.0,0.6361428999807686
108,b,IU,1.0,0.0,2.521088400040753
109,b,UI,1.0,0.0,2.524653200060129
110,b,UU,1.03,1.0,1.4680190000217408
111,b,UU,0.85,0.0,0.8045686999103054
112,b,II,0.97,0.0,0.8775322999572381
113,b,IU,1.0,1.0,2.3458898999961093
114,b,UU,0.97,0.0,0.9616719000041484
115,b,II,0.85,0.0,0.6442337000044063
116,b,UU,1.15,1.0,0.6411670000525191
117,b,UI,0.94,0.0,1.2460118000162763
118,b,UI,1.0,0.0,4.594512999989092
119,b,II,1.0,0.0,1.9766687999945132
120,b,IU,1.03,1.0,2.7386538001010194
121,b,IU,1.06,1.0,3.1560220000101253
122,b,IU,0.85,0.0,0.9773250999860466
123,b,IU,0.94,0.0,0.8199535000603646
124,b,UI,0.85,0.0,0.7647143999347463
125,b,UI,1.15,1.0,0.7378658000379801
126,b,II,1.03,1.0,1.114491300075315
127,b,II,1.06,1.0,1.510895499959588
128,b,IU,0.94,0.0,1.2772045000456274
130,b,II,0.97,0.0,2.1576916000340134
131,b,UU,0.85,0.0,0.6875640000216663
132,b,UU,1.15,1.0,0.6083420999348164
133,b,UI,1.06,1.0,2.8910553000168875
134,b,UI,0.85,0.0,0.9666602000361308
135,b,UI,0.97,0.0,5.849316900013946
136,b,UU,1.03,1.0,6.334837399888784
137,b,IU,0.97,0.0,2.1895543000428006
138,b,IU,1.0,0.0,5.605453300056979
139,b,UI,1.03,1.0,4.526951499981806
140,b,UU,1.06,1.0,9.133089400012976
141,b,IU,1.06,1.0,1.146212499937974
142,b,II,0.94,0.0,7.394785500015132
143,b,UU,0.97,1.0,5.655143599957228
144,b,IU,0.94,0.0,1.4167645999696106
145,b,UI,1.0,1.0,1.4868927999632433
146,b,UI,0.94,0.0,3.37933620007243
147,b,UU,1.0,1.0,4.346352700027637
148,b,IU,0.97,0.0,3.9687176999868825
149,b,IU,0.85,0.0,0.8251989000709727
150,b,IU,1.03,1.0,6.050056300009601
151,b,UU,1.0,1.0,6.6273080999962986
152,b,UI,1.0,0.0,3.312146699987352
153,b,UU,1.03,1.0,1.917082899948582
154,b,UI,1.03,1.0,2.515193899977021
155,b,II,1.15,1.0,0.9605916000436991
156,b,UI,1.15,1.0,1.3834793999558317
157,b,IU,0.94,0.0,1.391959400032647
158,b,IU,1.06,1.0,1.6302718999795616
159,b,II,1.03,1.0,1.4203524000477046
160,b,IU,1.03,0.0,0.9187912999186664
161,b,UI,0.97,0.0,1.8035904999123888
162,b,UU,1.06,1.0,1.4614879000000656
163,b,UU,0.85,0.0,0.6959498999640346
164,b,II,0.85,0.0,0.6387010000180453
165,b,UI,0.94,0.0,5.707695699995384
