,sub,cond,x,y,rt
17,o,IU,1.0,1.0,1.0334727999870663
18,o,IU,1.15,1.0,0.3740807000140194
19,o,UU,0.94,0.0,0.4069686000002548
20,o,UI,0.97,0.0,0.9801779999979772
21,o,IU,1.0,0.0,0.5727908000117168
22,o,II,0.85,0.0,0.341640999977244
23,o,II,1.15,1.0,0.3247735999757424
24,o,II,1.15,1.0,0.343840600020485
25,o,UU,0.97,0.0,0.3369207999785431
26,o,IU,1.06,1.0,0.4840219999896362
27,o,IU,0.85,0.0,0.3210367000137921
28,o,IU,0.85,0.0,0.31808229998569
29,o,II,0.85,0.0,0.3251416999846697
30,o,UI,0.94,1.0,0.3382479999854695
31,o,UU,0.97,0.0,0.5174779000226408
32,o,UI,1.0,1.0,0.3623684000049252
33,o,II,1.0,0.0,0.4952450999990105
34,o,II,1.0,1.0,0.4662948999903165
35,o,UU,1.03,1.0,0.3554749999893829
36,o,UU,1.06,1.0,0.3706528999900911
37,o,II,1.06,1.0,0.3494854000164196
38,o,IU,0.97,0.0,0.9505525999993552
39,o,IU,0.94,0.0,0.3654812999884598
40,o,II,1.06,1.0,0.5622883000178263
41,o,UU,0.85,0.0,0.7352298999903724
42,o,UI,1.15,1.0,0.3701906000205781
43,o,UU,1.15,1.0,0.4551726999925449
44,o,UI,1.03,1.0,0.2960783999878913
45,o,II,0.97,0.0,0.6751993000216316
46,o,UU,1.06,1.0,0.3542239999806043
47,o,UU,1.03,1.0,0.3434703999955673
48,o,UI,1.15,1.0,0.3322666000167373
49,o,II,1.03,1.0,0.4052951000048779
50,o,UI,1.06,1.0,0.3544477000250481
51,o,UI,1.0,1.0,0.9456084000121336
52,o,II,0.94,0.0,0.4181259000033606
53,o,IU,0.94,0.0,0.3953376999997999
54,o,IU,1.06,1.0,1.6723525999987032
55,o,IU,1.03,1.0,0.6283895999949891
56,o,UU,1.0,1.0,0.4213180000078864
57,o,IU,1.03,1.0,1.1824099000077697
58,o,II,0.94,0.0,0.4467756999947596
59,o,II,0.97,0.0,0.4360787999758031
60,o,UI,1.06,1.0,0.4888916999916546
61,o,UI,0.94,0.0,0.6518386000243481
62,o,UI,0.85,0.0,0.4365296000032685
63,o,UI,1.03,1.0,0.5956945999932941
64,o,UU,1.0,1.0,0.5467586999875493
65,o,UU,0.85,0.0,0.3775324999878648
66,o,IU,1.15,1.0,0.3885720999969635
67,o,IU,0.97,0.0,0.5075595999951474
68,o,UI,0.85,0.0,0.3727018999925349
69,o,UU,0.94,0.0,0.3837004999804776
70,o,UI,0.97,0.0,0.4228446999914013
71,o,UU,1.15,1.0,0.357727700000396
72,o,II,1.03,1.0,0.3307855000020936
73,o,UI,1.15,1.0,0.509924600017257
74,o,UU,0.97,0.0,0.3110045999928843
75,o,UU,1.15,1.0,0.3341479000227991
76,o,UI,1.06,1.0,0.2952093000058085
77,o,UI,0.85,1.0,0.2963524000078905
78,o,IU,0.85,0.0,0.3134591999987606
79,o,IU,1.06,1.0,0.4325172000098973
80,o,II,1.06,1.0,0.4156676999991759
81,o,II,1.0,1.0,0.3444737000099849
82,o,IU,1.0,0.0,0.3856060999969486
83,o,II,0.97,0.0,0.4565731000038795
84,o,IU,0.94,0.0,0.4036899000057019
85,o,UI,1.0,1.0,1.3766770999936853
86,o,IU,1.03,1.0,0.5152711999835446
87,o,UI,0.97,1.0,0.4240132000122685
88,o,UI,1.03,1.0,0.6790229999751318
89,o,UU,0.97,0.0,0.6299596000171732
90,o,IU,1.0,0.0,1.3888089999963995
91,o,UU,1.0,1.0,1.0033062000002246
92,o,IU,0.85,0.0,0.4377353999880142
93,o,II,1.03,1.0,0.4047649000131059
94,o,II,0.97,0.0,0.514062100002775
95,o,IU,0.94,0.0,0.4067373000143561
96,o,UI,0.97,0.0,0.6438772999972571
97,o,UU,1.06,1.0,0.3847047000017483
98,o,IU,1.03,1.0,0.4019130000087898
99,o,UI,0.94,0.0,0.4470301999826915
100,o,UI,1.15,1.0,0.3838575999834575
101,o,II,1.06,1.0,0.5028397999994922
102,o,UU,0.85,0.0,0.3358289000170771
103,o,UU,1.06,0.0,0.8350573999923654
104,o,II,0.94,0.0,0.4076561999972909
105,o,II,0.94,0.0,0.3946437999838963
106,o,IU,1.15,1.0,0.3217141999921296
107,o,UU,0.94,0.0,0.398846299998695
108,o,UU,1.03,1.0,0.3899654999841004
109,o,UU,1.03,0.0,0.3650608999887481
110,o,UU,1.0,1.0,0.4399495999969076
111,o,II,0.85,0.0,0.3271076999953948
112,o,UI,0.94,0.0,0.714064799976768
113,o,UI,0.85,0.0,0.3529961000022013
114,o,UU,0.94,0.0,0.4480625000142026
115,o,UI,1.06,1.0,0.373174399981508
116,o,II,1.15,1.0,0.3261627999891061
117,o,IU,0.97,0.0,0.9691825000045357
118,o,UU,0.85,0.0,0.4218065000022761
119,o,II,1.15,1.0,0.334925100003602
120,o,II,1.03,1.0,0.5679120999993756
121,o,UU,1.15,1.0,0.3409361999947577
122,o,II,0.85,0.0,0.3659704999881796
123,o,IU,1.06,1.0,0.7390186999982689
124,o,UI,1.0,1.0,0.9818473000195808
125,o,IU,1.15,1.0,0.4246397000097204
126,o,UI,1.03,1.0,1.1535735000215936
127,o,II,1.0,0.0,0.4482208000263199
128,o,IU,0.97,0.0,0.3792066999885719
130,o,UU,1.06,1.0,0.5517821000248659
131,o,II,0.97,0.0,0.4046695999859366
132,o,II,1.06,1.0,0.3757148000004235
133,o,IU,0.97,0.0,0.5207425999979023
134,o,UU,0.97,0.0,1.1758409999893047
135,o,IU,0.97,0.0,0.3762681999942288
136,o,II,1.03,1.0,0.5792598999978509
137,o,II,0.97,0.0,0.9242604000028224
138,o,UI,0.85,0.0,0.4808805999928154
139,o,UI,0.94,0.0,0.6319429999857675
140,o,UU,1.0,0.0,0.6228830000036396
141,o,UI,0.85,0.0,0.4376153999764938
142,o,IU,0.94,0.0,0.4366485000064131
143,o,UU,1.06,1.0,0.4038109999964945
144,o,UI,0.94,1.0,1.4887990000133868
145,o,II,1.15,1.0,0.4431082000082824
146,o,UU,0.85,0.0,0.4220244000025559
147,o,UI,1.0,0.0,0.6711193000082858
148,o,IU,0.94,0.0,0.4299905000079889
149,o,UU,1.15,1.0,0.3810055000067223
150,o,IU,1.03,1.0,0.7181241000071168
151,o,II,1.03,1.0,0.6988077000132762
152,o,II,1.15,1.0,0.3896986000181641
153,o,UI,1.06,1.0,0.4288811000005808
154,o,II,0.94,0.0,0.507819099992048
155,o,UI,0.97,0.0,1.0828191000036895
156,o,UU,0.85,0.0,0.3834992999909445
157,o,IU,1.03,1.0,0.7204346999933477
158,o,UU,0.94,0.0,0.5733528999844566
159,o,UU,0.97,1.0,0.7261391000065487
160,o,IU,1.0,0.0,0.4408942000009119
161,o,II,0.85,0.0,0.4239531999919563
162,o,II,0.94,0.0,0.4810239000071306
163,o,IU,1.06,1.0,0.5579552999988664
164,o,UU,0.94,0.0,0.7248755000182427
165,o,UU,1.15,1.0,0.4876921999966725
166,o,UU,1.03,1.0,0.4207416999852285
167,o,II,1.0,1.0,0.6217781000013929
168,o,UI,1.03,1.0,0.3986154000158421
169,o,UI,1.06,1.0,0.5555503999930806
170,o,IU,1.06,1.0,0.5306034999957774
171,o,UI,1.15,1.0,0.7117121999908704
172,o,IU,0.85,0.0,0.3824155000038445
173,o,UI,1.15,1.0,0.4374947999895084
174,o,IU,0.85,0.0,0.3944828999810852
175,o,UI,1.03,1.0,0.6415224999946076
176,o,UU,1.0,1.0,0.8085311000177171
177,o,UI,1.0,1.0,1.4513827999762725
178,o,II,1.06,1.0,0.4715414999809582
179,o,IU,1.0,1.0,0.4727301000093575
180,o,UU,1.03,1.0,0.4957385000016074
181,o,IU,1.15,1.0,0.3764498999807983
182,o,II,0.85,0.0,0.467415399994934
183,o,II,1.0,1.0,0.6604991999920458
184,o,IU,1.15,1.0,0.4713902999938
185,o,UI,0.97,1.0,0.504445400001714
186,o,II,0.94,0.0,0.4073200999991968
187,o,UI,1.03,1.0,0.3725248000118881
188,o,IU,1.06,1.0,0.4374138999846764
189,o,UU,0.97,0.0,0.6284802999871317
190,o,UU,1.06,1.0,0.3256722999794874
191,o,II,0.97,1.0,0.4246164000069257
192,o,UU,1.15,1.0,0.3756375000230036
193,o,II,1.0,1.0,0.344703099981416
194,o,UI,1.06,1.0,0.4017102000070736
195,o,UI,1.15,1.0,0.4148147999949287
196,o,UU,0.85,0.0,0.4397795999830123
197,o,IU,0.97,0.0,0.3969810999988112
198,o,IU,1.03,0.0,0.761819999985164
199,o,II,1.06,1.0,0.5046259999799076
200,o,IU,1.15,1.0,0.4336336000123992
201,o,IU,1.0,1.0,0.6726161999977194
202,o,UU,1.06,1.0,0.4215058000118006
203,o,UI,0.85,0.0,0.4465340000169817
204,o,IU,0.85,0.0,0.8515287000045646
205,o,UI,1.15,1.0,0.3764514999929815
206,o,II,0.97,0.0,0.4253146999981254
207,o,II,0.85,0.0,0.3544622000190429
208,o,IU,0.97,0.0,1.031519499985734
209,o,II,1.0,1.0,0.9361282000027132
210,o,II,1.15,1.0,0.424703299999237
211,o,UU,1.03,1.0,0.4817557999922428
212,o,II,0.85,0.0,0.3666123000148218
213,o,UU,1.15,1.0,0.4258303999959025
214,o,UI,1.0,1.0,1.1228496999829076
215,o,UI,0.97,0.0,0.5174895999953151
216,o,UU,0.94,0.0,0.4423425999993924
217,o,UI,0.94,0.0,0.4214204000018071
218,o,UU,1.0,0.0,0.5843135000031907
219,o,UI,0.94,0.0,0.3853939999826252
220,o,UU,0.85,0.0,0.40835790001438
221,o,IU,1.0,0.0,1.2274987999990117
222,o,UU,0.97,0.0,0.729886200017063
223,o,UI,1.03,1.0,0.3746355000184849
224,o,II,0.94,0.0,0.5618180999881588
225,o,II,1.15,1.0,0.4466248999815434
226,o,IU,0.94,0.0,0.3457698000129312
227,o,IU,1.15,1.0,0.4567432000185363
228,o,UU,1.0,1.0,2.163740099989809
229,o,UU,1.03,1.0,0.543731600017054
230,o,UI,0.85,0.0,0.5025001000030898
231,o,II,1.03,1.0,0.4155131999868899
232,o,IU,0.94,0.0,0.4025727000262122
233,o,IU,1.03,0.0,1.631595999991987
234,o,UU,0.94,1.0,0.4778613000235054
235,o,IU,0.85,0.0,0.4428045000240672
236,o,UI,1.06,1.0,0.4797661999764386
237,o,UI,0.97,1.0,2.182868200005032
238,o,UI,1.0,1.0,0.3825350000115577
239,o,IU,1.06,0.0,0.8538418999814894
240,o,II,1.06,1.0,0.6565269000129774
241,o,II,1.03,1.0,0.8313922999950591
243,o,UU,1.15,1.0,0.4952503000095021
244,o,IU,0.94,0.0,0.3600869000074453
245,o,UI,1.0,1.0,0.397186199988937
246,o,UI,0.94,1.0,0.4843728999840095
247,o,II,1.0,1.0,0.4232455000164918
248,o,UU,0.97,0.0,0.5664612999826204
249,o,UU,1.06,1.0,0.5369922999816481
250,o,II,1.0,1.0,1.0600752999889664
251,o,IU,0.94,0.0,0.390760299982503
252,o,II,1.06,1.0,0.5998362000100315
253,o,II,0.94,0.0,0.6049785999930464
254,o,IU,0.97,0.0,0.3755092000064906
255,o,II,1.15,1.0,0.4346648000064306
