"","sub","cond","pse","diff"
"1","j","UU",0.993592705836157,-0.00640729416384256
"2","j","UI",1.01226640117031,0.0122664011703093
"3","j","IU",1.0022619797569,0.00226197975690279
"4","j","II",0.993458656178644,-0.00654134382135552
