"","sub","cond","pse","diff"
"1","r","UU",1.00096018013327,0.000960180133265931
"2","r","UI",1.00099798089591,0.000997980895909523
"3","r","IU",1.00488048675246,0.00488048675246344
"4","r","II",0.995304015491862,-0.00469598450813824
