"","sub","cond","pse","diff"
"1","s","UU",0.999027358766637,-0.000972641233362714
"2","s","UI",1.01451675577188,0.0145167557718793
"3","s","IU",0.998025944694639,-0.00197405530536143
"4","s","II",1.00193624470776,0.00193624470775799
