"","sub","cond","pse","diff"
"1","c","UU",1.00073652722358,0.00073652722357731
"2","c","UI",0.987678638845224,-0.0123213611547762
"3","c","IU",1.00849904336338,0.00849904336338114
"4","c","II",0.999999999999998,-1.77635683940025e-15
