"","sub","cond","pse","diff"
"1","e","UU",0.996559984118591,-0.00344001588140896
"2","e","UI",0.994764173290414,-0.005235826709586
"3","e","IU",1.00464973884187,0.00464973884187203
"4","e","II",1.00108477257039,0.00108477257039352
