"","sub","cond","pse","diff"
"1","p","UU",1.00282868604363,0.00282868604362574
"2","p","UI",1.00392542548939,0.0039254254893919
"3","p","IU",0.999039819866731,-0.000960180133269484
"4","p","II",1.0047779411751,0.00477794117509878
