"","sub","cond","pse","diff"
"1","o","UU",0.996033273304278,-0.00396672669572218
"2","o","UI",0.96801549518665,-0.0319845048133499
"3","o","IU",1.02067820728052,0.0206782072805223
"4","o","II",0.99616166393173,-0.00383833606827011
