"","sub","cond","pse","diff"
"1","a","UU",1.01012690606862,0.0101269060686213
"2","a","UI",1.01861461719177,0.0186146171917703
"3","a","IU",0.991912519982843,-0.00808748001715687
"4","a","II",0.998685043399309,-0.00131495660069081
