"","sub","cond","pse","diff"
"1","m","UU",0.996190196517092,-0.00380980348290816
"2","m","UI",0.965192395181202,-0.0348076048187982
"3","m","IU",1.02869751361833,0.0286975136183252
"4","m","II",0.996257831849467,-0.00374216815053252
