"","sub","cond","pse","diff"
"1","d","UU",1,4.44089209850063e-16
"2","d","UI",0.968229102854234,-0.0317708971457659
"3","d","IU",1.0357583199717,0.0357583199716991
"4","d","II",1.0028069390494,0.00280693904940477
