ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,13.433204800006934,None,space,62.570348100038245,13.433204800006934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,001,2021_Jul_01_0959,toilet,2021.1.3,99.87346031564225,
180,0,-4,4,1.15,0,0,0,15,,,,,,,,,,,,,,,77.0262627999764,None,77.0262627999764,None,76.5259271999821,None,j,3.4253180999075994,77.0262627999764,None,,,,,,,,,,,,,,,,,,,,,,,c,001,2021_Jul_01_0959,toilet,2021.1.3,99.87346031564225,
0,0,4,-4,0.85,0,1,1,1,,,,,,,,,,,,,,,81.46931459999178,None,81.46931459999178,None,80.96893840003759,None,j,1.4781095000216737,81.46931459999178,None,,,,,,,,,,,,,,,,,,,,,,,c,001,2021_Jul_01_0959,toilet,2021.1.3,99.87346031564225,
0,180,-4,4,0.85,0,2,2,4,,,,,,,,,,,,,,,83.9509561000159,None,83.9509561000159,None,83.45062220003456,None,f,0.45249090006109327,83.9509561000159,None,,,,,,,,,,,,,,,,,,,,,,,c,001,2021_Jul_01_0959,toilet,2021.1.3,99.87346031564225,
180,180,-4,4,0.85,0,3,3,9,,,,,,,,,,,,,,,85.41194409993477,None,85.41194409993477,None,84.91161019995343,None,f,0.4156811999855563,85.41194409993477,None,,,,,,,,,,,,,,,,,,,,,,,c,001,2021_Jul_01_0959,toilet,2021.1.3,99.87346031564225,
0,180,4,-4,0.85,0,4,4,5,,,,,,,,,,,,,,,86.83300049998797,None,86.83300049998797,None,86.3426754999673,None,j,0.49868509999942034,86.83300049998797,None,,,,,,,,,,,,,,,,,,,,,,,c,001,2021_Jul_01_0959,toilet,2021.1.3,99.87346031564225,
0,0,-4,4,1.15,0,5,5,2,,,,,,,,,,,,,,,88.34393139998429,None,88.34393139998429,None,87.8436284000054,None,j,0.45950839994475245,88.34393139998429,None,,,,,,,,,,,,,,,,,,,,,,,c,001,2021_Jul_01_0959,toilet,2021.1.3,99.87346031564225,
0,0,-4,4,0.85,0,6,6,0,,,,,,,,,,,,,,,89.80492150003556,None,89.80492150003556,None,89.30459069996141,None,f,0.40647290006745607,89.80492150003556,None,,,,,,,,,,,,,,,,,,,,,,,c,001,2021_Jul_01_0959,toilet,2021.1.3,99.87346031564225,
180,0,-4,4,0.85,0,7,7,12,,,,,,,,,,,,,,,91.21587820001878,None,91.21587820001878,None,90.7155060999794,None,f,0.3396536000072956,91.21587820001878,None,,,,,,,,,,,,,,,,,,,,,,,c,001,2021_Jul_01_0959,toilet,2021.1.3,99.87346031564225,
180,180,-4,4,1.15,0,8,8,10,,,,,,,,,,,,,,,92.56679029995576,None,92.56679029995576,None,92.06645429995842,None,j,0.41285249998327345,92.56679029995576,None,,,,,,,,,,,,,,,,,,,,,,,c,001,2021_Jul_01_0959,toilet,2021.1.3,99.87346031564225,
