ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
180,180,-4,4,0.85,,,,,0,0,0,0,0,17,17,28,,,,,,,,,,,,,,,,,,,,,,,323.9170314000221,None,323.9170314000221,None,323.41669720003847,None,f,0.4748253000434488,323.9170314000221,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,180,4,-4,1.15,,,,,0,0,0,0,0,18,18,41,,,,,,,,,,,,,,,,,,,,,,,325.39803369995207,None,325.39803369995207,None,324.89770410000347,None,f,0.4180468999547884,325.39803369995207,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,0,-4,4,0.94,,,,,0,0,0,0,0,19,19,1,,,,,,,,,,,,,,,,,,,,,,,326.8290314000333,None,326.8290314000333,None,326.328666800051,None,f,0.5230367999756709,326.8290314000333,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,0,-4,4,1.15,,,,,0,0,0,0,0,20,20,48,,,,,,,,,,,,,,,,,,,,,,,328.37005120003596,None,328.37005120003596,None,327.8697942000581,None,j,0.46993600006680936,328.37005120003596,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,0,-4,4,0.94,,,,,0,0,0,0,0,21,21,43,,,,,,,,,,,,,,,,,,,,,,,329.85114200005773,None,329.85114200005773,None,329.35075019998476,None,f,0.4767560000764206,329.85114200005773,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,180,4,-4,1.06,,,,,0,0,0,0,0,22,22,26,,,,,,,,,,,,,,,,,,,,,,,331.34206789999735,None,331.34206789999735,None,330.8417285999749,None,f,0.44180749997030944,331.34206789999735,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,180,4,-4,0.85,,,,,0,0,0,0,0,23,23,21,,,,,,,,,,,,,,,,,,,,,,,332.78302680002525,None,332.78302680002525,None,332.2827019999968,None,j,0.44083520001731813,332.78302680002525,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
0,0,4,-4,0.94,,,,,0,0,0,0,0,24,24,8,,,,,,,,,,,,,,,,,,,,,,,334.22401470004115,None,334.22401470004115,None,333.72367289999966,None,j,0.43986210005823523,334.22401470004115,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,180,-4,4,0.94,,,,,0,0,0,0,0,25,25,29,,,,,,,,,,,,,,,,,,,,,,,335.66508379997686,None,335.66508379997686,None,335.1646526999539,None,f,0.45495679997839034,335.66508379997686,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
180,180,-4,4,0.97,,,,,0,0,0,0,0,26,26,30,,,,,,,,,,,,,,,,,,,,,,,337.1360646999674,None,337.1360646999674,None,336.6356856999919,None,f,0.6158315000357106,337.1360646999674,None,,,,,,,d,001,2021_Jul_01_1855,toilet,2021.1.3,99.8907195579627,
