ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,30.77088920000824,None,space,465.17562490000273,30.77088920000824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,001,2021_Jul_08_1338,toilet,2021.1.3,99.85162051868816,
180,0,-4,4,0.85,0,0,0,12,,,,,,,,,,,,,,,496.96879230000195,None,496.96879230000195,None,496.4684455000097,None,f,6.129809500009287,496.96879230000195,None,,,,,,,,,,,,,,,,,,,,,,,m,001,2021_Jul_08_1338,toilet,2021.1.3,99.85162051868816,
0,180,4,-4,0.85,0,1,1,5,,,,,,,,,,,,,,,504.10363630001666,None,504.10363630001666,None,503.60329400000046,None,j,0.6110010000120383,504.10363630001666,None,,,,,,,,,,,,,,,,,,,,,,,m,001,2021_Jul_08_1338,toilet,2021.1.3,99.85162051868816,
180,180,-4,4,0.85,0,2,2,9,,,,,,,,,,,,,,,505.7247300000163,None,505.7247300000163,None,505.2244253999961,None,f,0.5579865000036079,505.7247300000163,None,,,,,,,,,,,,,,,,,,,,,,,m,001,2021_Jul_08_1338,toilet,2021.1.3,99.85162051868816,
180,180,-4,4,1.15,0,3,3,11,,,,,,,,,,,,,,,507.2958778000029,None,507.2958778000029,None,506.79546280001523,None,j,0.5867878000135534,507.2958778000029,None,,,,,,,,,,,,,,,,,,,,,,,m,001,2021_Jul_08_1338,toilet,2021.1.3,99.85162051868816,
0,0,4,-4,0.85,0,4,4,1,,,,,,,,,,,,,,,508.896880699991,None,508.896880699991,None,508.3966319000174,None,j,0.8417891999997664,508.896880699991,None,,,,,,,,,,,,,,,,,,,,,,,m,001,2021_Jul_08_1338,toilet,2021.1.3,99.85162051868816,
180,180,-4,4,0.85,0,5,5,8,,,,,,,,,,,,,,,510.73813159999554,None,510.73813159999554,None,510.23779320000904,None,f,0.5044085999834351,510.73813159999554,None,,,,,,,,,,,,,,,,,,,,,,,m,001,2021_Jul_08_1338,toilet,2021.1.3,99.85162051868816,
180,0,-4,4,1.15,0,6,6,15,,,,,,,,,,,,,,,512.2491606000112,None,512.2491606000112,None,511.74882140001864,None,j,0.4493549999897368,512.2491606000112,None,,,,,,,,,,,,,,,,,,,,,,,m,001,2021_Jul_08_1338,toilet,2021.1.3,99.85162051868816,
0,0,4,-4,1.15,0,7,7,3,,,,,,,,,,,,,,,513.700142799993,None,513.700142799993,None,513.1998040000035,None,f,0.37456149997888133,513.700142799993,None,,,,,,,,,,,,,,,,,,,,,,,m,001,2021_Jul_08_1338,toilet,2021.1.3,99.85162051868816,
0,180,4,-4,1.15,0,8,8,7,,,,,,,,,,,,,,,515.0911584999994,None,515.0911584999994,None,514.5907487999939,None,f,0.34349299999303184,515.0911584999994,None,,,,,,,,,,,,,,,,,,,,,,,m,001,2021_Jul_08_1338,toilet,2021.1.3,99.85162051868816,
