ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
180,0,4,-4,0.97,,,,,0,0,0,0,0,0,0,51,,,,,,,,,,,,,,,,,148.31543949999832,None,space,72.73250460000054,148.31543949999832,None,222.06549409999934,None,222.06549409999934,None,221.56507469999997,None,j,1.7024758999996266,222.06549409999934,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,4,-4,0.94,,,,,0,0,0,0,0,1,1,36,,,,,,,,,,,,,,,,,,,,,,,224.77724519999902,None,224.77724519999902,None,224.2769172999997,None,j,0.5745843000004243,224.77724519999902,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,-4,4,1.15,,,,,0,0,0,0,0,2,2,48,,,,,,,,,,,,,,,,,,,,,,,226.35832369999844,None,226.35832369999844,None,225.8579837999987,None,j,0.6096128999997745,226.35832369999844,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,0,-4,4,0.97,,,,,0,0,0,0,0,3,3,44,,,,,,,,,,,,,,,,,,,,,,,227.9794243999986,None,227.9794243999986,None,227.47908669999924,None,f,2.9884732000009535,227.9794243999986,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,-4,4,0.85,,,,,0,0,0,0,0,4,4,14,,,,,,,,,,,,,,,,,,,,,,,231.97213079999892,None,231.97213079999892,None,231.47180339999977,None,f,0.5796995000000607,231.97213079999892,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,4,-4,1.06,,,,,0,0,0,0,0,5,5,40,,,,,,,,,,,,,,,,,,,,,,,233.5531949999986,None,233.5531949999986,None,233.05287359999966,None,f,0.9987870000004477,233.5531949999986,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,0,-4,4,1.0,,,,,0,0,0,0,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,235.5645560999983,None,235.5645560999983,None,235.06422089999978,None,j,0.459350799999811,235.5645560999983,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
0,180,-4,4,0.94,,,,,0,0,0,0,0,7,7,15,,,,,,,,,,,,,,,,,,,,,,,237.03565089999938,None,237.03565089999938,None,236.53521659999933,None,f,2.252323000000615,237.03565089999938,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,4,-4,0.97,,,,,0,0,0,0,0,8,8,37,,,,,,,,,,,,,,,,,,,,,,,240.28776169999946,None,240.28776169999946,None,239.7874245999992,None,j,0.7921518999992259,240.28776169999946,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
180,180,4,-4,1.03,,,,,0,0,0,0,0,9,9,39,,,,,,,,,,,,,,,,,,,,,,,242.08898950000003,None,242.08898950000003,None,241.58865299999889,None,f,1.1830214999990858,242.08898950000003,None,,,,,,,,,,,,,k,001,2021_Jul_06_1616,toilet,2021.1.3,99.92974938530296,
