ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,session,date,expName,psychopyVersion,frameRate,
180,180,-4,4,0.94,,,,,0,0,0,0,0,2,2,29,,,,,,,,,,,,,,,,,,,,,,,464.8846206999151,None,464.8846206999151,None,464.3843029999407,None,f,1.729550400050357,464.8846206999151,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,-4,4,1.0,,,,,0,0,0,0,0,3,3,31,,,,,,,,,,,,,,,,,,,,,,,467.61639509990346,None,467.61639509990346,None,467.11606289993506,None,f,3.509738099994138,467.61639509990346,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,4,-4,1.0,,,,,0,0,0,0,0,4,4,38,,,,,,,,,,,,,,,,,,,,,,,472.1295490999473,None,472.1295490999473,None,471.6291551999748,None,j,1.748566500027664,472.1295490999473,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,-4,4,1.06,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,474.8813174999086,None,474.8813174999086,None,474.380981199909,None,j,0.7888119999552146,474.8813174999086,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,-4,4,1.0,,,,,0,0,0,0,0,6,6,45,,,,,,,,,,,,,,,,,,,,,,,476.67253349989187,None,476.67253349989187,None,476.1721942999866,None,f,1.4137618000386283,476.67253349989187,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,4,-4,1.15,,,,,0,0,0,0,0,7,7,55,,,,,,,,,,,,,,,,,,,,,,,479.11419179989025,None,479.11419179989025,None,478.6138860998908,None,f,1.3239111000439152,479.11419179989025,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,0,-4,4,1.03,,,,,0,0,0,0,0,8,8,46,,,,,,,,,,,,,,,,,,,,,,,481.44576329994015,None,481.44576329994015,None,480.9454293999588,None,j,0.8003486999077722,481.44576329994015,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
180,180,4,-4,1.06,,,,,0,0,0,0,0,9,9,40,,,,,,,,,,,,,,,,,,,,,,,483.2469924999168,None,483.2469924999168,None,482.7466476999689,None,f,0.8390969999600202,483.2469924999168,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,180,-4,4,1.03,,,,,0,0,0,0,0,10,10,18,,,,,,,,,,,,,,,,,,,,,,,485.0882393999491,None,485.0882393999491,None,484.5879014999373,None,j,0.6460067000007257,485.0882393999491,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
0,0,4,-4,1.03,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,486.7593653999502,None,486.7593653999502,None,486.24903039995115,None,j,0.9427503999322653,486.7593653999502,None,,,,,,,a,001,2021_Jun_30_1635,toilet,2021.1.3,99.87755014456572,
