ori_st,ori_pr,xpos_st,xpos_pr,size,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,wel_pra.started,wel_pra.stopped,resp_wel.keys,resp_wel.rt,resp_wel.started,resp_wel.stopped,standard_pra.started,standard_pra.stopped,prove_pra.started,prove_pra.stopped,fixation.started,fixation.stopped,resp_pra.keys,resp_pra.rt,resp_pra.started,resp_pra.stopped,instr.started,instr.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,standard.started,standard.stopped,probe.started,probe.stopped,text.started,text.stopped,resp.keys,resp.rt,resp.started,resp.stopped,text_2.started,text_2.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_3.started,text_3.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,134.83061340008862,None,space,70.06610710010864,134.83061340008862,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2021_Jul_04_1322,toilet,2021.1.3,99.92635420476049,
180,0,-4,4,1.15,0,0,0,14,,,,,,,,,,,,,,,205.94339090003632,None,205.94339090003632,None,205.44304960011505,None,j,1.336996299913153,205.94339090003632,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2021_Jul_04_1322,toilet,2021.1.3,99.92635420476049,
180,0,-4,4,1.15,0,1,1,15,,,,,,,,,,,,,,,208.2849749000743,None,208.2849749000743,None,207.78472540015355,None,j,0.5314889999572188,208.2849749000743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2021_Jul_04_1322,toilet,2021.1.3,99.92635420476049,
0,0,-4,4,0.85,0,2,2,0,,,,,,,,,,,,,,,209.8160226000473,None,209.8160226000473,None,209.31567430007271,None,f,0.5363368999678642,209.8160226000473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2021_Jul_04_1322,toilet,2021.1.3,99.92635420476049,
0,180,4,-4,1.15,0,3,3,7,,,,,,,,,,,,,,,211.35706000006758,None,211.35706000006758,None,210.85673360014334,None,f,0.5794065999798477,211.35706000006758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2021_Jul_04_1322,toilet,2021.1.3,99.92635420476049,
180,0,-4,4,0.85,0,4,4,13,,,,,,,,,,,,,,,212.9481722000055,None,212.9481722000055,None,212.44779820018448,None,f,0.7002270999364555,212.9481722000055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2021_Jul_04_1322,toilet,2021.1.3,99.92635420476049,
180,0,-4,4,0.85,0,5,5,12,,,,,,,,,,,,,,,214.64938770001754,None,214.64938770001754,None,214.14902400015853,None,f,0.7110301000066102,214.64938770001754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2021_Jul_04_1322,toilet,2021.1.3,99.92635420476049,
180,180,-4,4,1.15,0,6,6,11,,,,,,,,,,,,,,,216.36044880002737,None,216.36044880002737,None,215.8601186000742,None,j,0.5679252999834716,216.36044880002737,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2021_Jul_04_1322,toilet,2021.1.3,99.92635420476049,
0,180,-4,4,0.85,0,7,7,4,,,,,,,,,,,,,,,217.93153910012916,None,217.93153910012916,None,217.43117710016668,None,f,0.5010188000742346,217.93153910012916,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2021_Jul_04_1322,toilet,2021.1.3,99.92635420476049,
180,180,-4,4,0.85,0,8,8,9,,,,,,,,,,,,,,,219.44253630004823,None,219.44253630004823,None,218.94219830003567,None,f,0.4620587001554668,219.44253630004823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,001,2021_Jul_04_1322,toilet,2021.1.3,99.92635420476049,
