"","sub","cond","pse","diff"
"1","k","UU",1.00281848053609,0.00281848053608513
"2","k","UI",0.993291964620338,-0.00670803537966158
"3","k","IU",1.01710866880704,0.0171086688070388
"4","k","II",1.00377093655033,0.00377093655032579
