"","sub","cond","pse","diff"
"1","q","UU",1.00806666110606,0.00806666110606225
"2","q","UI",0.97758059968059,-0.0224194003194096
"3","q","IU",1.02691613372642,0.026916133726417
"4","q","II",0.992366500166849,-0.00763349983315087
